pathway	10WLC1B	10WLC2B	114DHH1B	114DHH2B	117DHH1B	117DHH2B	119DHH1B	119DHH2B	1WLC1B	1WLC2B	21WLH1B	21WLH2B	22WLH1B	22WLH2B	23WLH1B	23WLH2B	24WLH1B	24WLH2B	25WLH1B	25WLH2B	26WLH1B	26WLH2B	27WLH1B	28WLH1B	28WLH2B	29WLH1B	29WLH2B	2WLC1B	2WLC2B	30WLH1B	30WLH2B	31WHC1B	31WHC2B	32WHC1B	32WHC2B	33WHC1B	33WHC2B	34WHC1B	34WHC2B	35WHC1B	35WHC2B	36WHC1B	36WHC2B	37WHC1B	37WHC2B	38WHC1B	38WHC2B	39WHC1B	39WHC2B	3WLC1B	3WLC2B	40WHC1B	40WHC2B	4WLC1B	4WLC2B	51WHH1B	51WHH2B	52WHH1B	52WHH2B	53WHH1B	53WHH2B	54WHH1B	54WHH2B	55WHH1B	55WHH2B	56WHH1B	56WHH2B	57WHH1B	57WHH2B	58WHH1B	58WHH2B	59WHH1B	59WHH2B	5WLC1B	5WLC2B	60WHH1B	60WHH2B	61DLC1B	61DLC2B	62DLC1B	62DLC2B	63DLC1B	63DLC2B	64DLC1B	64DLC2B	65DLC1B	65DLC2B	66DLC1B	66DLC2B	67DLC1B	67DLC2B	68DLC1B	68DLC2B	69DLC1B	69DLC2B	6WLC1B	6WLC2B	70DLC1B	70DLC2B	7WLC1B	7WLC2B	81DLH1B	81DLH2B	82DLH1B	82DLH2B	83DLH1B	83DLH2B	84DLH1B	84DLH2B	85DLH1B	85DLH2B	86DLH1B	86DLH2B	87DLH1B	87DLH2B	88DLH1B	88DLH2B	89DLH1B	89DLH2B	8WLC1B	8WLC2B	90DLH1B	90DLH2B	96DHC1B	96DHC2B	97DHC1B	97DHC2B	98DHC1B	98DHC2B	9WLC1B	9WLC2B
PWY0-42	7491.230952	5967.713842	1947.41419	1196.674399	1302.632577	1997.584911	1817.289868	2484.130538	3316.187681	1538.393093	2388.217046	2132.374411	4829.975818	6880.994921	3095.010929	1736.513964	3583.977465	6657.704112	4162.774907	5069.346889	3891.14639	3398.113051	4574.603999	1816.402386	3315.532821	1481.035961	3954.46186	3014.025479	3259.692493	2699.354989	2559.480545	2001.258501	4190.368502	4760.160666	7152.023957	2203.181774	3225.546425	4256.314216	3694.814889	3567.537481	4020.363964	2758.209608	3619.540068	3573.228957	3413.548526	5310.42609	6899.486552	5423.376018	6502.574779	2958.000214	6068.983523	3641.150382	1731.204728	3760.850773	3329.349917	1290.134711	1858.151974	7336.370215	5164.225198	3985.836101	2887.973535	2217.195457	1664.303197	2379.661395	803.6593653	7103.055893	3450.620372	3696.423635	3736.133093	5318.491196	5564.493941	4909.384923	4391.674771	617.0299974	798.3462437	4432.117899	2359.601479	7619.681949	6750.174992	13771.19566	5424.02795	2487.050591	1869.797139	1666.49886	1006.445645	2778.426842	2906.421079	10628.20326	7160.135929	1579.97244	1452.257008	3126.47626	2605.210656	4588.446396	5430.289495	3301.562696	2051.689747	3215.140726	2890.413116	8546.275823	5744.635972	2337.495513	3465.012714	2725.721154	2987.409914	2201.85231	3759.539407	3907.863969	3091.902263	3479.591642	3517.071464	3826.670752	3820.089966	3086.516134	6891.157069	4905.165307	0	1728.537383	1551.619786	7798.415434	6662.912151	3621.399942	3093.492114	2191.28721	2602.624296	2484.192288	1956.018753	2522.482992	2138.7949	5524.05169	7194.408094
PWY0-781	17776.92926	12329.20556	5115.369551	3086.401589	3934.225963	5041.024537	3868.925625	5204.766635	11369.48863	5042.602013	5737.15721	7670.319306	10339.95671	11922.97751	9688.973798	5200.584548	12625.54923	23450.0529	14170.89047	17825.37623	12896.69249	10871.13827	12610.25133	4929.298995	15736.96135	4638.162291	10348.47152	9300.941996	11346.78901	9058.777618	10277.49148	6865.721145	13938.20697	18811.52114	21386.18095	8468.367649	10848.30636	14706.12123	14106.10405	15795.0903	16621.87453	10093.44935	12785.0539	16211.67345	17345.21229	20370.89433	22627.38834	19194.1098	19225.98	10316.22708	13660.9631	12810.63993	8268.581547	15807.6827	17054.21596	3813.265118	3898.33503	21701.02893	13987.54119	13055.86193	10936.51313	8498.170761	6214.825734	7534.689155	3098.498176	20112.04938	11935.40422	14803.62324	7563.218211	16593.84595	19973.28365	16086.96931	10956.34213	2184.240346	4691.649359	16217.85873	10024.43142	11969.14792	16063.37188	30801.92504	7215.356823	2992.005464	4791.194434	3025.450918	1232.783249	8656.673686	2690.050644	22239.44085	14267.31032	3116.932202	1682.419817	4086.678287	7086.412227	12131.55154	8943.276278	9226.603203	7978.569498	6415.25847	4339.347127	21200.33633	20882.81526	8369.23751	9404.282732	7697.902863	7402.417562	6027.690707	9040.225103	11016.9567	7801.795703	10419.19798	18928.09658	6748.461127	12197.40649	13634.61557	18687.01704	13661.85609	16.54122662	3707.841738	4148.002219	13678.62882	13813.92548	9856.350977	7723.680496	6485.142432	5644.930841	5029.084316	4417.8605	5689.611138	3141.236463	13802.74769	13655.86572
PWY0-845	13487.49868	7785.847309	2372.897305	1643.323051	2857.326809	1156.001976	1801.350372	500.644873	4160.774498	2364.76077	3775.190252	3496.970729	8321.659947	7008.208081	2646.128584	1823.200355	5952.686685	8526.908246	5843.428491	6831.588466	5043.098624	4474.220594	9092.734702	2521.287438	5929.207701	2299.247809	7174.342923	4587.493172	4158.561338	4112.273618	3403.706327	3839.159863	6995.3589	12234.01318	13779.63806	7633.515634	9616.844874	10382.72394	8642.924096	12487.7405	11162.26776	5688.312363	9394.137061	11186.37014	10411.46729	13436.39355	14547.99488	15064.76078	12705.91849	2581.987917	3214.416437	7801.994969	5742.528224	6438.007269	4373.955128	2487.831033	2933.79503	13733.78538	4490.580267	5954.000382	6015.922965	5196.051489	4445.7443	5101.197627	1908.222152	11340.79441	4517.930982	7992.106537	6402.193251	12942.64846	13543.00077	8227.529099	7580.022956	1432.473045	1433.004629	7105.046211	4656.176499	5346.82929	4421.85127	7190.542075	834.2006729	1830.281536	973.2769839	462.0671128	428.318708	3806.625021	759.2641725	5645.727195	4863.447726	1061.924895	257.6116686	1895.219687	2247.919669	2787.54763	5024.701263	3432.620773	3833.553908	2223.319001	1154.105853	12192.08346	11427.59167	4941.674256	3229.446146	3108.831413	3544.684703	3591.624755	4180.220826	2802.272587	4389.680723	1827.885552	6997.939509	2946.445364	4226.490319	5111.314835	5792.325531	1975.438208	0	900.0132589	494.9666221	12596.9696	11306.68479	3049.897461	3267.597368	1738.1039	1070.702365	1126.677871	1600.541637	3758.843771	1938.368079	5607.089773	5614.085728
PWY0-862	20976.43548	15211.85746	4471.871331	2517.746232	3618.087695	4163.893222	3227.280832	5470.417567	8808.696168	4866.693504	7776.163851	6780.261151	10337.29148	16807.94643	10398.85819	7641.262739	15049.95737	26571.39499	17398.74591	15892.36623	14767.55632	13082.11883	11926.07428	5213.25888	16807.11319	5909.658593	11326.03339	6685.457491	9638.614545	9632.966366	11117.23047	7995.239101	17569.642	6153.434594	12505.51572	3607.861472	6392.022457	13306.98655	13880.1717	10404.50372	8797.281572	10118.91587	7805.663576	11159.69604	11457.97551	20239.57379	20692.91158	10313.85383	6659.193342	12120.65304	14699.31018	8210.196045	7545.741158	17908.54327	18781.38567	3655.223245	2642.247451	20227.07076	18409.21089	12349.5616	8600.637278	6767.311537	4495.493442	6175.476817	2822.098035	23216.33566	12372.79469	11463.88962	2729.654042	16247.45744	15556.47124	18045.72877	10675.20293	1898.269394	4840.577163	18635.07029	10721.84159	15449.97176	17574.7242	32627.85347	10880.24776	4058.017364	5356.271437	3711.98072	1547.789471	7027.399633	4694.627541	25227.69257	15787.94295	3342.243294	2470.575759	3986.882489	6553.895701	12864.15053	10216.05398	8072.882437	7583.705466	6226.258373	5217.482361	19743.98219	18312.86835	7154.391154	7794.336858	8875.962845	6540.373129	6061.073997	8676.693293	11802.80848	7432.538977	10402.07048	14076.47456	7041.30979	12002.30161	13281.73131	22197.61721	12269.6941	0	3102.920302	3668.747954	15115.97075	12806.58291	10181.31479	9655.53693	6248.614584	4580.846444	5048.932285	3957.788132	5110.70407	3207.49291	12235.46109	13645.18213
PWY1G-0	5723.757226	3826.016193	6643.487444	3228.538458	7900.791753	6829.888159	7748.020282	7214.216007	6311.460018	1858.456353	4124.353243	2617.808008	4923.592591	9671.333147	3812.406023	3635.112451	5054.078041	8872.885529	6706.495044	9738.369734	5729.432322	5099.783175	8712.458728	2518.992797	1790.134684	3056.718902	4978.947348	3819.227958	4944.455075	4686.869042	4477.07837	2534.405686	3829.645709	4017.938876	7341.213802	1597.666619	2411.83456	8142.19382	5807.868053	1713.778843	2250.472679	3539.10066	3121.163175	4240.580649	3229.568779	4137.683391	6228.297623	4246.615444	6701.054797	5654.267946	8601.731161	2794.859777	2044.843132	5802.952321	4070.779358	1569.126741	1987.064653	12312.99601	3849.226655	4766.250759	4696.702785	2015.263022	2434.056264	2962.409683	986.1631525	10337.27735	5403.568735	4327.402555	3155.405783	6975.585201	4594.033999	8944.016534	5494.141574	1431.716484	1342.985135	7384.962543	6659.965788	16448.28806	18861.37864	31087.12859	9618.26868	5878.641691	3877.825188	3864.4093	1844.10562	7285.569135	6276.485219	33109.06123	19235.52932	6394.657667	4018.94524	7453.907372	6312.543007	14576.82511	15507.76032	3577.984177	2786.144307	6974.211058	5850.862824	4976.515561	7941.74258	8443.068266	10052.63134	9836.05806	8380.450054	7441.73067	10306.41813	10505.1367	11403.1781	11534.88216	16903.18034	8629.478907	10680.28571	15733.73595	17233.35342	15805.66754	0	5834.021563	5370.160317	1817.575192	2901.175474	12709.65844	12861.24341	12122.02855	11229.06882	8494.515301	5840.135321	8587.601357	5907.925696	3042.020306	2462.712182
PWY1ZNC-1	26420.10604	17769.16637	15010.10257	8122.180447	14570.71846	14304.51758	13930.88682	15955.01102	21178.32048	7548.26473	15004.15151	11813.24783	23631.47589	32244.93093	18449.60171	12030.56059	23788.27175	42431.6114	32984.92912	32151.60364	24748.38258	22296.68658	32920.7243	10067.80809	14199.45565	11959.30931	20594.17826	15856.0656	21082.55386	18085.54924	18269.43447	12715.97454	23451.34412	23260.56866	31967.4691	9332.779657	14804.80843	28685.88291	25926.55654	23508.56168	21360.29285	16800.34544	16718.98154	22939.6239	18759.00137	33118.51638	34785.66536	23683.39758	23178.57796	22048.58701	25999.55884	17358.70711	10862.16773	29787.2389	23248.00492	7474.164397	6335.525591	41669.50988	17853.32714	21113.85194	14814.47307	12795.98099	10625.41245	12396.07218	4754.792044	44290.58798	23665.52082	24824.14453	8660.847939	30743.08087	21893.20869	33090.03881	20160.91386	4269.279304	6854.382156	32593.08778	21489.84349	42234.44938	44885.40865	78214.24584	20127.04932	12903.14435	11433.54932	8145.621986	4059.323836	20960.88243	14084.71569	72167.15159	40952.9584	11491.05019	7546.77777	17444.242	17316.31344	33905.74813	34904.12813	12994.6667	13428.34255	17429.16569	14706.96405	25216.24117	29074.39341	18554.15353	22880.29733	23066.30091	19814.10547	16282.11431	26046.90576	27115.83015	23182.90981	26408.18197	37949.90907	23464.8332	29673.846	33690.75421	47028.69051	32232.63005	23.36775553	10613.36967	11959.85593	14847.59803	14551.55653	28744.2882	26759.66813	23008.83551	17624.02014	16663.16952	13581.70192	20198.04878	14233.95543	16907.01807	16388.74434
PWY3DJ-12	64.60806959	35.44906743	65.58980733	16.74692232	51.32075472	12.52603162	40.79613147	46.73466729	25.50429566	5.645901639	22.09382459	19.47500571	115.5206582	51.23229021	41.84239724	48.80907365	57.38119269	123.2301983	71.60031661	141.6573059	36.05005002	47.07114743	395.1295405	17.29049182	67.3314812	105.4652607	23.94930678	198.7702452	307.8929866	39.85639213	34.44603567	12.63654359	81.30315048	15.19885598	67.45252628	0	2.961858125	69.99519814	37.86304767	110.418308	95.3598921	34.62971989	38.55928365	165.7333251	30.99501027	117.293683	56.6538215	7.909306806	36.01040069	45.62570794	124.6067472	29.39935499	8.844776198	43.23280664	19.67355822	4.886908455	13.04625	140.5136804	15.20032066	55.54088883	51.29672016	30.0223396	16.23731137	18.99315068	16.6310071	185.7444781	51.33685723	139.011902	0	131.8336011	35.54397307	108.9765504	51.47634773	19.07849829	9.782693921	64.13318139	81.71906567	167.3484875	92.00365336	380.3210228	37.37501437	35.61551433	30.68796506	9.730227796	0	30.37421199	23.83529101	192.44757	44.46177847	19.74412632	0	3.943659138	71.2566446	76.09441002	93.97673106	56.49062481	20.30581302	10.55675177	16.89608177	55.64871875	153.510418	82.07009065	64.54515451	182.2303143	77.49214598	53.50325634	112.3318594	120.2207255	89.82577132	122.4779698	126.0239979	57.00516351	160.948414	107.7013166	283.3042254	117.7966216	0	3.826914756	35.80143541	23.12172955	29.57440731	108.0560937	97.39853495	81.34023331	14.282678	39.56891522	52.76754488	66.91115644	0	37.22394922	23.76402931
PWY3O-4107	17920.86467	11848.37668	9521.70822	5098.40158	10062.59006	9251.337759	9452.834524	10788.1915	13651.01342	5058.689447	8054.902689	7020.400264	14992.90688	18612.5681	10014.26852	7287.919755	13128.39913	24026.29812	16671.62278	18610.40058	14182.40324	12764.322	18884.55429	5792.306041	11501.14332	7006.01012	12518.31561	10243.58193	12646.84059	10966.30878	11096.83778	6764.847431	13948.28221	16031.29199	19791.10529	8665.078553	12578.83921	17486.38889	14812.07186	12847.55389	11850.47324	10096.06284	11871.24715	13979.85733	11644.79809	19014.39998	21233.29512	18320.94777	19172.28991	11705.02977	17665.37876	11066.44917	7383.719548	17987.94164	14647.54377	4449.550907	4349.004309	26758.62713	15061.48686	14045.95661	10839.87749	7700.265152	5842.406497	7715.924129	2924.77644	25202.2088	13051.80789	14051.27622	8526.413281	19782.97663	16591.54023	19722.61257	13320.01551	2616.961745	4041.31184	17815.93055	12574.19971	25780.31643	28439.90386	51077.52718	13956.09784	8080.597238	6408.540309	5496.919572	2685.957574	13001.93318	8737.597803	47897.48733	27871.83466	8184.369445	5068.639943	10952.88217	10710.85293	21576.37346	22042.03401	8693.9746	7224.829951	11006.09393	8752.65311	15210.19509	17273.18869	13047.67396	15236.65873	15138.44229	13037.45534	10751.89889	16255.09992	17432.44813	15892.83138	17281.44017	25461.23719	13717.06619	18775.23865	22710.00226	29655.41271	22062.14065	9.850746269	7408.301472	7758.884287	10832.89535	10842.00908	18403.68751	17746.66945	15495.24049	13382.35323	11333.03165	8495.993283	12380.77745	8574.014016	7909.751397	7175.765222
PWY490-3	12929.01953	6307.74629	7113.309948	4257.132557	8500.783979	7790.705558	7904.024267	6720.667352	10537.51079	3658.848781	5231.093559	4858.710862	12069.324	12998.05405	7823.393576	5367.888976	10261.25209	19390.19767	12314.83081	15980.51639	11482.2925	9783.875978	17962.95727	4794.204483	3419.296251	5462.714031	9513.415191	6809.917298	10017.45648	9136.915663	8713.839334	5532.320241	8426.403169	8032.739946	13591.08012	3360.051253	4867.345197	15159.60357	11901.55904	6391.718486	5028.640377	7777.479768	6609.69594	9790.942313	7927.187464	13290.70678	14633.04147	8150.334797	9301.50321	7324.262494	9393.878644	6517.054739	4868.618339	12530.54994	8641.367737	3809.891359	3018.688553	22316.57049	7177.899017	9592.259368	7496.702071	4928.78218	5388.984395	5337.200073	2353.594464	19731.8992	10804.19133	11626.59997	4831.424682	15381.64581	8558.461626	14865.65234	10619.86662	1736.341439	2652.059171	13218.31197	11246.17287	19342.58368	21361.21887	34146.67198	9519.402862	6170.061179	5039.13026	3922.277403	1716.349132	8572.111014	7308.906044	32259.59376	18071.52874	6087.834902	3964.726716	6028.524819	7641.624524	14451.01508	16653.74839	5378.283837	4367.394885	7839.633969	6059.085287	10458.38257	12517.88323	9738.325147	9593.381817	10164.78831	9550.846028	8025.603271	12106.00978	11969.7365	12414.10789	10012.88503	16480.59307	10261.49386	13359.05257	14436.53018	20550.32481	13820.34014	0	5471.276148	5393.079096	3553.823468	4812.269446	11728.34905	12408.23483	13023.91959	10019.78625	9020.608884	6916.399087	9608.181884	6577.583363	5341.774315	4983.213837
PWY4FS-7	35355.0585	23692.05253	18341.02853	10209.1193	16146.91886	16376.94172	15394.59118	19198.13762	27049.30961	10668.796	18865.40651	15873.02694	32017.62483	40980.42063	23181.88363	15436.66809	31006.89833	56168.02982	42263.59834	40980.07896	31757.63733	28962.29729	43559.59226	13096.08716	21686.87115	16751.96393	27286.34278	21629.95216	27849.00633	23674.67551	24147.85053	16542.59309	30217.84284	36654.6984	44900.65989	20015.32945	27768.80088	39093.61543	35117.58305	39728.50373	35856.43157	22619.96021	26547.74266	35047.82301	29241.60314	48695.33933	50845.86345	44702.04472	42436.50447	27167.92533	36214.72485	26223.31073	17148.40799	35766.90013	29319.52385	10781.50324	8787.264909	57020.39045	27033.57229	29020.30543	20036.73733	17403.16812	14818.48972	17640.02442	6878.164149	60411.964	30698.21593	33253.71465	15917.67343	43442.42136	40553.5974	43676.51078	27922.09205	5123.912683	8637.241787	41778.067	28214.39235	51136.21778	51993.42642	98626.95072	25160.27738	15364.37046	13204.92285	9951.935926	4837.259871	24333.67298	16536.45761	85702.92	48791.23562	13250.9003	8736.30995	19713.51902	20800.77408	39957.71487	40491.5166	17642.4229	16426.33532	20757.53835	17081.29527	31026.97894	36516.318	22064.7602	26452.98635	28323.51574	23367.69925	19677.62718	31277.58845	32648.22579	27135.09162	29874.7709	44314.26581	28046.7561	36392.2611	39143.34518	57562.88647	37631.99909	25.59583952	11633.04023	14073.06272	19342.03791	19197.86948	34728.0912	31455.74763	25893.37936	17924.64945	19551.94422	15986.29384	23640.84549	16297.63049	19621.28053	18633.99152
PWY4FS-8	35355.0585	23692.05253	18341.02853	10209.1193	16146.91886	16376.94172	15394.59118	19198.13762	27049.30961	10668.796	18865.40651	15873.02694	32017.62483	40980.42063	23181.88363	15436.66809	31006.89833	56168.02982	42263.59834	40980.07896	31757.63733	28962.29729	43559.59226	13096.08716	21686.87115	16751.96393	27286.34278	21629.95216	27849.00633	23674.67551	24147.85053	16542.59309	30217.84284	36654.6984	44900.65989	20015.32945	27768.80088	39093.61543	35117.58305	39728.50373	35856.43157	22619.96021	26547.74266	35047.82301	29241.60314	48695.33933	50845.86345	44702.04472	42436.50447	27167.92533	36214.72485	26223.31073	17148.40799	35766.90013	29319.52385	10781.50324	8787.264909	57020.39045	27033.57229	29020.30543	20036.73733	17403.16812	14818.48972	17640.02442	6878.164149	60411.964	30698.21593	33253.71465	15917.67343	43442.42136	40553.5974	43676.51078	27922.09205	5123.912683	8637.241787	41778.067	28214.39235	51136.21778	51993.42642	98626.95072	25160.27738	15364.37046	13204.92285	9951.935926	4837.259871	24333.67298	16536.45761	85702.92	48791.23562	13250.9003	8736.30995	19713.51902	20800.77408	39957.71487	40491.5166	17642.4229	16426.33532	20757.53835	17081.29527	31026.97894	36516.318	22064.7602	26452.98635	28323.51574	23367.69925	19677.62718	31277.58845	32648.22579	27135.09162	29874.7709	44314.26581	28046.7561	36392.2611	39143.34518	57562.88647	37631.99909	25.59583952	11633.04023	14073.06272	19342.03791	19197.86948	34728.0912	31455.74763	25893.37936	17924.64945	19551.94422	15986.29384	23640.84549	16297.63049	19621.28053	18633.99152
PWY4LZ-257	853.8057315	1069.256108	0	0	0	0	0	0	174.1585574	48.83926148	156.0845863	500.6561322	627.4208807	430.279469	312.9604183	423.9310338	423.6736768	656.2552011	289.8629268	1187.63742	307.8310376	512.9868164	450.1382522	278.5488668	0	165.6323675	136.1163432	127.2904175	217.2523025	0	73.14034976	731.545823	1627.659151	181.1830347	99.23095523	0	238.6310797	262.9340582	501.0889127	303.8061526	161.2486685	252.0308165	137.2482684	161.6966312	104.0122706	567.0659266	872.4899347	314.6313597	79.42950196	198.116169	68.55111807	213.2269087	117.3374768	422.2427726	377.7544094	182.8558004	0	751.6471513	736.1038329	98.47201376	0	185.939434	68.55927609	150.1123202	152.7661941	893.4808197	280.6115605	324.8965572	78.26359329	797.8712092	1935.248734	496.944599	151.9172115	350.0201624	78.1894459	552.3923143	131.4016552	0	123.6691052	119.2627322	108.4056591	64.21580711	0	0	0	83.67309322	64.24187851	223.0790439	89.50639787	0	0	24.86300362	0	79.49486601	0	132.9393489	0	0	39.61692766	107.3940469	0	0	54.63222888	0	0	0	44.7435431	54.63122594	104.0061456	49.69906754	69.56281153	44.71315881	0	59.64519787	235.7223968	128.7063064	0	0	0	2760.045223	2312.938289	69.50992534	138.2996153	54.69853593	0	0	0	0	0	2682.677649	2792.052782
PWY66-201	0	0	0	0	0	0	0	0	5.997486374	0	0	0	0	0	0	0	0	0	0	0	5.997581006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.996864789	0	0	0	0	0	0	25.90649629	0	19.97241634	0	0	0	0	7.98537564	0	0	0	0	9.998063562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.996233033	17.97935296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.997102229	0	0	11.99468427	0	7.99798107	21.98103493	15.98580747	0	0	0	0	0
PWY66-301	0	0	0	0	0	0	0	0	19.4582844	10.06452245	0	3.776448383	20.21835961	29.03475554	31.79287046	5.781491355	43.27468373	0	56.52402682	31.51758455	52.76653557	23.8557814	0	12.32606551	15.41330971	0	0	0	14.43314214	13.43159978	0	0	12.52872204	9.993431856	0	0	0	83.79664909	91.08485044	4.613763591	9.874170595	0	15.06763871	15.49929228	25.32833622	32.18883254	32.95246544	21.2168394	18.7540749	18.02158482	0	0	17.42264862	0	14.93541941	0	0	32.86204601	0	22.13232784	0	0	12.56723511	0	0	42.10709817	0	7.726835117	0	57.00539714	0	70.17080788	22.96536045	0	0	31.46728547	16.82691689	49.54950817	13.08787652	22.64895794	0	0	0	0	0	15.0903209	0	65.67705417	10.87255433	0	0	13.35754055	9.052620135	15.45380172	13.70979922	0	7.055509696	0	16.13489874	0	11.99520698	0	0	18.02452027	0	9.423820349	32.87314412	24.21265439	8.383909238	7.998001249	0	12.43837271	49.96991936	0	26.07082252	0	0	0	13.31796927	0	0	17.05356188	0	0	0	0	7.105824032	6.997204313	0	0	0
PWY66-367	3292.113991	1299.785155	1624.028708	1172.536842	1186.923275	919.2937791	1249.249581	1086.760746	3333.073017	906.1741721	2389.411304	1694.622373	4037.220282	5155.768047	3776.45234	1412.498936	4091.240268	7762.317256	6132.670122	5504.207308	4665.001878	4237.557631	6408.745944	1905.496459	908.6820378	2863.79496	4218.155119	2700.780317	2910.219979	4131.931864	3574.703656	1884.605805	2414.426935	2392.181642	5274.813923	734.6206281	1346.597533	5789.339308	3976.11586	2363.442204	2572.326711	2478.762834	2068.016084	3824.291141	1887.996859	5151.548095	6129.365274	3223.044932	3316.828873	2789.735323	5239.33832	2657.045631	1443.959947	3444.575755	3250.689026	1499.690359	682.3344859	8070.221722	1074.91086	3075.510372	1918.088954	1787.631577	1915.984508	2337.887807	928.1380457	11360.84528	5442.869674	3810.949081	742.7882019	6022.089679	2472.421872	7069.13459	3305.920027	444.1046387	971.7968891	7681.05521	5656.534368	5468.27663	4329.850419	7369.717627	1326.400545	1467.319276	1191.411797	621.5635814	283.8085659	1650.908945	2370.291036	5635.10456	3216.759108	763.1719323	455.3528791	1524.28045	2030.514986	2903.702354	3539.365134	1370.091341	1301.360423	1785.922242	1678.928378	1792.630082	3664.765621	1125.640686	1648.193804	2091.254389	1405.221711	1363.981138	2866.093686	3329.258782	1496.315917	1754.127538	2698.113351	2023.266389	3846.618678	2831.110748	6200.637818	2371.033777	0	509.3237852	1231.511153	370.5171009	966.7370804	2773.360353	2906.548986	1662.731304	689.4199186	1453.896981	1267.39432	1906.063407	1122.198301	1718.537641	1416.886935
