Feature ID	Taxon	Confidence
7f5e5d8818dbab823cb559553466c5ee	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_panaeoloides	0.9996844913166832
28cba26fe9ec48581384edf8a84b5657	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales	0.8477757287706655
b9b6c71602c58a57d8ef6b839e770730	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Pseudomurilentithecium	0.9999947434444105
28bfed396e690effd5b458a44dcf6a22	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Podospora;s__Podospora_sp	0.7881700854015418
81cc3e5b1e651156bc99811034a1e6a5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp	0.9166126069424053
46058c679b4321db316a68e56b9eb377	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Ijuhya;s__Ijuhya_sp	0.9999998938785438
3bd99dc056ed5bbaee884b763b12bde3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae	0.9652841966431581
82c4a82e870a5888b4aca8cc81da59f8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricales_fam_Incertae_sedis;g__Calyptella;s__Calyptella_sp	0.999945751400918
f9f6c496c6e4c8172335d6e8cf6e3a2a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__Microdochium_trichocladiopsis	0.9996752195002022
a7373c2f8232e31781266ce7653b781a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Hemimycena;s__Hemimycena_subimmaculata	0.9959127211029027
86a2d52a5659a60323cd78e1ca415a83	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Dactylella;s__Dactylella_sp	0.9965963115646805
1c8fdec1cd160bd7ab23edc3b05a302b	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.7704553355231644
315b4a53d020d398052e56ff9c7a8335	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__Tremellodendropsidales_fam_Incertae_sedis;g__Tremellodendropsidales_gen_Incertae_sedis;s__Tremellodendropsidales_sp	0.9999996486537177
136ccc15f72e905188c05a28b265e134	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Parasola;s__Parasola_auricoma	0.9999934910887394
348712346bc043f17d2e909adfe6d985	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Niessliaceae;g__Niesslia;s__Niesslia_curvisetosa	0.9740111422357955
8d4425d7b020fb3813f0170fd762dd8b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Paulisebacina;s__Paulisebacina_allantoidea	0.9999786990250994
22fa5b7d50ebda43e46f0dd9ac56e656	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiaceae_gen_Incertae_sedis;s__Sporormiaceae_sp	0.8133097421929989
8399cf325fed1e8f620a71763daf1494	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Magnaporthaceae_gen_Incertae_sedis;s__Magnaporthaceae_sp	0.9574293305209473
4c8b4e24c8b0cec7b4f9a16562327517	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium;s__Scytalidium_circinatum	0.9954016056439413
2a30e8728dfab126ba7a20e5bdfca1e3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Laburnicola;s__Laburnicola_nematophila	0.9722479742286662
9449b28d9bb993a84fe2998e821e7f26	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Cheilymenia;s__Cheilymenia_sp	0.9999989309282741
8ae5412c6c9c7c841c1b8eaba6adc32a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_steppicola	0.9999998888083246
420f4b9d5d4c17478df07d728e3e9188	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Hemimycena;s__Hemimycena_subimmaculata	0.9879492205898922
ee68369cb38a3a0cf72304258cc86964	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae	0.7045846631787881
0dab6a75ddac5ce5285f41b18f6cb3b1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9352068461930889
6375e9a87cd3ddc4684702de2a2d320f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotrys;s__Stachybotrys_chartarum	0.9996969767991931
ddc4d1f86166bf6f108a16549f3abee6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotrys;s__Stachybotrys_chartarum	0.9999527220589743
170b5433ef73662707469378a7a80aa5	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_macrospinosa	0.9296397581134999
128b67721af4dc3a9616b735737e3a59	k__Fungi;p__Ascomycota	0.8604225250129929
d818af2cec5e8c1dd2dac6568b0ed0a0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Glarea	0.7887774680106192
512d08e1f74245c3f6d0b924c3390021	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.7746460509488649
9563623354cc121145f2014f05adbc22	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales	0.999999993206743
fdb0d4aa1d2c914f92d1d933d0d07664	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Apiosordaria;s__Apiosordaria_sp	0.9999669636281984
9815323791c79fcc08cfdda32af84541	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora	0.9973794796304984
0a8f96350991adc5f05f020a6f90d0a7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea;s__Darksidea_sp	0.8192101325998571
