"ASV","rho","Domain","Phylum","Class","Order","Family","Genus"
"fa1664b8cf6f58406cfa4653edf2c849",0.218127466080413,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"d72bd4485441825e147687cb9cbfabfe",0.216356623256356,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"70fbdbac73a3126c1d50cc680a91b6a9",0.134598104061128,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"8dbf902f654c3377ec59f569f27bca79",-0.0327553419635206,"Bacteria","","","","",""
"95fc6faf3396ede3e583fe8cee68069d",0.0486350460792105,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",""
"6935f954ecb2297da6cad39e771df179",0.0134957632124377,"Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","Nodosilinea_PCC-7104"
"a2d9cf6a5938f29b3b37210d58f8863b",-0.0153936049141867,"Bacteria","Actinobacteriota","Actinobacteria","0319-7L14","0319-7L14","0319-7L14"
"b9204457c7b9d71f6de15269205a24a8",0.296514409899849,"Bacteria","Firmicutes","Clostridia","Clostridia","Gracilibacteraceae","Lutispora"
"37e407535e048413d14efcb9ced94d9f",0.0265457605118063,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"c71240fc77d4fae0b117481d30308aa0",-0.104873326629984,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"35cf35a570313cd97e35c7b4194ceb84",-0.0451967486749865,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales"
"0deaffe72036b09fba1257cd9c848402",0.098589471331758,"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"5753ccafea9934accc7f5ef09d3a36f9",0.221485155637453,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia"
"966ff2de8d726e460d1785d3ad453bd4",0.188757393655619,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus"
"5396ebdab53a0b44d585ea6fb810532b",-0.549683215970045,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"a61224dfaddcb11e23a8f009bb13608a",0.0297328533274017,"Bacteria","Planctomycetota","","","",""
"e2eedadffae8985a4393af5a1966dbf0",0.130720255858754,"Bacteria","Proteobacteria","Gammaproteobacteria","","",""
"c1578b27838a0ae5b0c8caa3551ac32c",-0.389208913208095,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon"
"0ef219caceebbb4726ecbd72ce3f4279",-0.055788256611812,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Nordella"
"b0ab0ea3a7fff5342f5ba1ebec8d3840",-0.180084090365965,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"47f0e4bea3ca9797d9b2d7ac47fdf87a",0.126892773016161,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Vicinamibacter"
"4093573ec05fde7d9ff70efe0606ac7c",0.180365252099557,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"fdd64e8dddb175e0c903513cf4127fc4",-0.080331288346185,"Bacteria","Actinobacteriota","Acidimicrobiia","","",""
"2163a45173e7fbdbb5047ed27c581a65",-0.000936885279386748,"Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49"
"5f4e9843e351a7fa0d023c9ebe2c7874",0.65714370385968,"Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum"
"9930515b6386e588ac4d384fe0e420ac",0.0784806035174752,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"32ef8320e040f3c38655a524e29107af",0.06853317256316,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"f8660fd3da4328cda58855d9710747d2",-0.251455472104581,"Bacteria","","","","",""
"2a940a42805823a97c823d7f01eb1308",0.201030639518603,"Bacteria","Patescibacteria","Parcubacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria"
"b06bc3c0dd067864908b19e12939f548",0.226527192400153,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"28601c205ded8137cb4eb807af79e7f8",-0.570536497150941,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",""
"acdf0d44c499594ba3224bca046ed229",-0.125779433950801,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured"
"e11de0883e45bc564cf3fa6630daa0fa",-0.279559875331296,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"d60ef02ae191d2277e5a3f0c28917d93",0.104318435434339,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"a276bb4b9dfe82efe0719d5f638fd5c6",0.0310410721828823,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"99c0b859349830e3cdd86e6ec63ecee1",-0.209748232360585,"Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis"
"b46a1719fc2387020048637883236c5f",0.0927077431381818,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",""
"c8b58cd3cf59b7758edaf9d4d19f4f88",0.0723311943568389,"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"ba7514af0613a537e7c3898eb68f26fd",0.334030405826727,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Inhella"
"a1fea674424bc7b72d7e61baf6a412a9",0.153997600493298,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Cellvibrio"
"6930c8c60ee14c881b28bc3b037be020",0.129262090829856,"Bacteria","","","","",""
"37efe9b1c7955b516641e5f1203eddcb",0.0703607188515627,"Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae",""
"07acd38e7cc706ec281b842a5d388a8f",-0.0176335193656006,"Bacteria","Proteobacteria","Gammaproteobacteria","R7C24","R7C24","R7C24"
"853b5bcbdd2dd5c321295e6807b183c7",0.237132356250496,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",""
"b8c51b39aee0c7886b4e74dc6e584a35",0.041204024478932,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",""
"dbee3d314ec39805c9bd93db179a653a",-0.131794562621461,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"69fbc9decb9b84d03dc562ccef4d057e",0.257634222035718,"Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108"
"52feec2504b73ae41f467475b6c1271c",0.35111377398898,"Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96"
"5422456a9b797145518166da0f0a4637",0.169289996689188,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",""
"c85b0639c97f06468c03c156985ef86d",0.0790453548240699,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"33e5a21e4cf00dd1755ce831c4355113",0.253254652028757,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Spirosoma"
"324636a24ca3de35bc1bc5d776bf721b",0.250825628191076,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","cvE6","cvE6"
"0d1882202b8b0db807ed67e86272e56e",0.292219738977333,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"6f720cc6e9513f30dfba1369d96747c8",-0.116172942645181,"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",""
"f08bb9360ec4395940015def18178126",0.0524383863525899,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter"
"33bda0730d825e8d83538d96f0231c36",0.16557845826863,"Bacteria","Planctomycetota","OM190","OM190","OM190","OM190"
"1357ce63ec927b448e28310bfe410262",0.0883282541789335,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured"
"3e217cc84e246e1fc25f0c4c008ceec8",-0.255336672461056,"Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis"
"168cb9a078722f10f48c9322a1953628",0.120815018974212,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales"
"019d85a0c5c47382f82783363ac93a1c",0.126183220255619,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"f8765e1e2ca5fa1b81ad9686a4cec31d",0.00159657646376194,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"0e7d77870673c9ccadaf165d92665b9d",0.442644834321689,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Ruminiclostridium"
"13029a877d1de19be775888e200f58bb",0.0751404733025826,"Bacteria","Armatimonadota","uncultured","uncultured","uncultured","uncultured"
"83b658aefb4da2096aa9c020807f3e52",0.298316180674821,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured"
"48d93ff15b270bdbaf8afc725d06772f",0.0890063734807622,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12"
"42c68bd6dbc003e38db1b366ed78b3fa",0.334245788173481,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"0a3a25fe271fa3dbb0951048645fa9a1",0.295145794300748,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",""
"a73c5e08a2d9d93edd6abd79dd7b4ba3",0.125960456649418,"Bacteria","Acidobacteriota","Holophagae","Subgroup_7","Subgroup_7","Subgroup_7"
"0465bf3ae2ccd5da0bf97e0d96cd3994",-0.0834543189946328,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"3d09a511d5a605fed91c053702a24c49",0.186942073426206,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"ae4812e0a129bedb3cb43ce51fe22f4d",0.0751404733025826,"Bacteria","Chloroflexi","Anaerolineae","","",""
"a15d216d69e07aaae5363818db9fa0ca",0.0553425021673669,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",""
"a4428d5d3cbf4176e86c5de983452a25",-0.269325465313594,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"964eb6b391ca6ad0368f9e652f1a60f0",-0.396300697997842,"Bacteria","Firmicutes","Bacilli","","",""
"f3539ebe54dd96b1ff2af5cffce9ed7d",0.0171766685664629,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"3dd5497e4f99607fc4f4833e7b29c255",0.0618533847752925,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Fusibacteraceae","Fusibacter"
"c1acb31ec86d9dba93486b858ea3851b",-0.115698053373294,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"516178b20d06d691b093f711632cdfc9",0.352235404860868,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"087dcf820c1e86ee1f2b96332bb8d458",0.167551432220586,"Bacteria","Proteobacteria","Gammaproteobacteria","","",""
"e0074eaff9c7bfb295d1404c63ddcff1",-0.470460888237786,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"41aefd19b001d67525b8de879b681008",-0.163214386350418,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula"
"41766349d2035b26195b365497201880",0.22042496984683,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","",""
"f034b3c4eb54dfda37febc43f5399232",0.150158032104187,"Bacteria","Chloroflexi","","","",""
"1d2a10b5dc39d1d120237a6f23ac9ea2",0.317851970070419,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"98e078e04e407df9d2d2a4714cb27d2d",0.12939198746598,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae","uncultured"
"59cce7edebc7cea8c16f01de3d950496",-0.148101943169824,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","",""
"835f94f298ab52468a48b6403a074640",-0.0771788958711278,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",""
"654d622f8a00cfdb5846fe5cf5194aa4",0.0351051778445891,"Bacteria","Chloroflexi","","","",""
"bc59c60073df8dfbc1fb8e6d754060b4",0.221365326700593,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter"
"1b12e5bf5f4ee5c052701b389d8ecc84",0.296977081107027,"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","Gastranaerophilales","Gastranaerophilales"
"4cf5dfaf6cde57a8cb8cb8cf8de16339",0.0511714355138261,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",""
"73220658c3b3c524868d38257242a379",0.314164040142214,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","",""
"560125acab308d208be69ffdace409e5",-0.261477341264552,"Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","uncultured"
"74aa6ad60f3a97c2d782757b4678deb8",0.0188603126384124,"Bacteria","Chloroflexi","","","",""
"c29cd153f8b7d158f56021e83b3684e9",0.315866497563913,"Bacteria","Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae","Desulfosporosinus"
"ad8d279969d67f0e716094c71b464b40",-0.285544809045426,"Bacteria","","","","",""
"8a404078b4d06f8fccf6152621f71f9e",-0.0906257227058833,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured"
"7edd6a06d8879040c83ed4ce7019148e",-0.0968978054333937,"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Candidatus_Alysiosphaera"
"7191432ed462fc864bb546dbc161ed2c",0.109690454721213,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"ef20529fecbc96cccae9305cb5c93c1b",0.115031465237257,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_8"
"14da7f9331c1ec54d8cf096d21babbff",-0.3369833938241,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"98cc4bf5c43d67d672c1d157b2432a41",0.127747892186789,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"5f9cdfcbaf6da87c69b52eda15385158",0.212502186740406,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"e2dc8ad8edb9c4a3802d6ba1788f8512",-0.074916380999705,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",""
"53c68875a40a21c79986a0ee676638aa",-0.00948920850874523,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Filimonas"
"c511e7d8bd34442075a0ca5095c3e46e",-0.17094633402421,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Berkiella"
"361d21df8e16c231e6835801f0645552",0.406505272888444,"Bacteria","Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",""
"7c9222db8ba596552128fe08fe2a9459",-0.00351594311929284,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8","LWQ8"
"d24c13ca281c451e93dfdf7458c9120b",-0.0929390787417705,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"3397642025e64c4e1b9650d24653409d",0.381856536634626,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"ea909071a069cd0d324526abad9c3a0b",-0.031771275895947,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"4e8d8018f7ce00ebaa0ff109b6a9de47",-0.146784741375337,"Bacteria","Planctomycetota","Pla4_lineage","Pla4_lineage","Pla4_lineage","Pla4_lineage"
"0c18b85116708d55b6cbea237b96525b",0.139983976070399,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylophilus"
"b48352b5481cc5fde77781a33f99a9b6",-0.148930249710388,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"9978f588371c7ff970b601cfbb06daa7",-0.213401062096303,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"b2b16608493f332f597f6075d508d633",0.0971413789561919,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae",""
"6a25491454d472fc54a2775dbdb28a3e",0.118369089842422,"Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus_Solibacter"
"55089bba411116bff522d791ac255724",-0.246016516893395,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Roseisolibacter"
"7422c31afeebca499d08154481dc0263",-0.616834646964333,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"6307a9865110c1eafad69e1caebd3d6c",-0.434716053124394,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"667e679a7201042d8e535c0a7c319cb3",-0.130248173086703,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",""
"df7311469819a76262f457e516d97013",-0.140467160788555,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",""
"022a4b7e64cf9e83d7702f76b665f2d0",0.287698743898476,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"ae94927b4e853af6d5c1ca3bbaf73bc0",0.148897839045394,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured"
"2360e2f6e938f25a2c644bd11f16b4bb",-0.372832906022118,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"372745d24c2add6ef2ca9d85cf58afec",-0.243885560083414,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"7885d958afa0e7bf70fea4d440e9643b",0.166864690466031,"Bacteria","Gemmatimonadota","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group","S0134_terrestrial_group"
"b4ae018d685cab23962b619e878d306b",0.188549942525977,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"b7da3fba751014c744bf54c0ae948ec5",0.238333505597285,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"e6da7dfed142403ff1cf311923852844",0.127755087081874,"Bacteria","Myxococcota","Polyangia","Blfdi19","Blfdi19","Blfdi19"
"1a94aa346e6403f8b8ed5ca0ff09b58a",0.465713651447307,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"fd28b5d09d783ad274a88b4e04569273",0.105997973564354,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"e8246c37d01249aa8c9283d1b18db5e9",0.12813946008476,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"f1f47798cad49c8f21e6faca779b0003",-0.20186501352054,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"de2edf562b582f0e26dedaaf2f83a6a3",0.19373449170176,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","BD1-7_clade"
"568d71812c71464ed6f8c1dc7d58362a",0.417850670174228,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaera"
"128fa98eceb246deb1a6b9750c7352b8",0.319511574048425,"Bacteria","Firmicutes","Bacilli","Entomoplasmatales","type_III","type_III"
"7bd4ca631fc53dd9b61625aab9121221",-0.168011853343351,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Hydrocarboniphaga"
"8879cf7861c01fd03026690c548d5bcd",0.0683223012629656,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",""
"9837383f1711678134611c5fb3ab1ab3",0.0500263242760619,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","FFCH7168"
"30f658112d78dd4f015a1f8c538a80ca",0.325977647481332,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"c8a79fd65eac68a9e2b31631eaca7712",-0.198359603049474,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"8623e5254d0b3aa394bee4c45caf09b8",0.544088931792631,"Bacteria","Firmicutes","Limnochordia","Limnochordia","Limnochordia","Hydrogenispora"
"ad1af53a8280e735ac4e09912d3c39f2",-0.000117167842120186,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Craurococcus-Caldovatus"
"6e6113f91c617cf334c2e9e98dc86c97",0.107281886164272,"Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"2efe96bec4628744b4bfc67040ec2fb2",-0.156325034125081,"Bacteria","Chloroflexi","TK10","TK10","TK10","TK10"
"e930fc4440d47a9915cc758e3ca28b45",0.0176428987829263,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella"
"880d811a1c12a2d32efd403d88d40992",0.475631653810924,"Bacteria","Proteobacteria","Alphaproteobacteria","","",""
"81f478e26c38d60eac1c6d8d30c3ffce",0.212240176469952,"Bacteria","","","","",""
"1def6ed60c8b834e65900f42c4876287",-0.217433035283611,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",""
"8904bcb9f2fe074f01be88def947d8bd",0.340290908385354,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Actinotalea"
"08b50fb35f66fc1dda575c74b8146cfa",0.00906746590835655,"Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49"
"f8f2253b9083e24fb1812c5f9e065698",-0.0638729666671533,"Bacteria","Actinobacteriota","Acidimicrobiia","","",""
"9af8d80e4b6cfda438d0001768e24341",0.116136120793313,"Bacteria","Proteobacteria","Alphaproteobacteria","","",""
"2f286059e2a9156bc0be7fa15d79dc65",-0.277891893810957,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacteraceae"
"af1ed60045afc75a85e75ea2c59de201",0.240303324654801,"Bacteria","Patescibacteria","Parcubacteria","","",""
"feaf45e95cdf8044dc93c0f4bdcbed95",-0.173224324766914,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",""
"eeabd57bf491999d357954ba12bcaf4d",0.267025512191904,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","Terrimicrobium"
"aefd23f59919a4d4df9f8375a9bad32f",0.215513763589542,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","",""
"5f5741d30c22f3df0783db5be519a01d",0.408377649822574,"Bacteria","","","","",""
"a8edf4c92662fb55e9e26dcaab3015f2",0.316577681278184,"Bacteria","Proteobacteria","Gammaproteobacteria","","",""
"7ffdc187b5851278956c8bfaad3cbfc2",0.297520563097643,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a"
"f5d5ddee28af45b652b70b7dfe46a27c",-0.223508640841917,"Bacteria","Actinobacteriota","Actinobacteria","0319-7L14","0319-7L14","0319-7L14"
"8a0ebbe2e43a3f19de680e22be66a5d5",-0.0834014944821981,"Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96"
"2e267e6ea552a81fc23a33633663bc7e",-0.162121237546964,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured"
"c8497030e8e52344921191a7e3689149",-0.360369226414318,"Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"038b7087cdcacae11d39b5548a0fe26f",0.12578873445137,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"8da3cb2672a444ce24ca864ec4daea74",0.337692147338642,"Bacteria","","","","",""
"aee97a3e2dde0c65d1ed5d972ba2a73d",0.128420621818352,"Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured"
"7713f81bdbef6bca11f62b763fb6672e",0.0637534230920883,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","Puniceispirillales_Incertae_Sedis","Constrictibacter"
"6a1305cd0201fd1547d737825a5c708a",0.126663360983399,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Sporocytophaga"
"feef12b3b8d72bd06225a67a61f86ea4",-0.228590056399773,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",""
"b28ee489c1a1608d9d29c874eea3c4c4",0.14931088680849,"Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781","AKIW781"
"b7c8e5ae4e4dea4c2050a94ad9cdc469",-0.14117255209002,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus"
"3fbde7d6432e9e1b8b5240a7a46ec12d",0.278985980990362,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",""
"29dee34281051ef5d2ef91d5fbaf7e17",-0.0503638877546175,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"a0089adec718920b85cc060579db97e3",0.20711856712157,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Chloronema"
"9a33ca4fb24e07813575e6c5d417bff7",0.072891179433843,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",""
"e33087efbd02fca1db9c9d2041d96797",-0.231005834230681,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","",""
"cc23ae788ae749f688de972351f72e29",0.0752662940356682,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","A21b","A21b"
