"ASV","Indicator","stat","p.value","p_adj","Phylum","Class","Order","Family","Genus"
"598ab3c32f72cf284007e6ac4552de54","Dry",0.390012182820968,0.007,0.0255376884422111,"Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","env.OPS_17"
"04c7058667f2f64220f820ecbdd0eac1","Wet",0.389741881476979,0.002,0.00977119784656797,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured"
"a178fe1e046f8fb2de0e890d7cd48f22","Wet",0.389741881476979,0.003,0.0135111662531017,"Patescibacteria","Parcubacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria","Candidatus_Kaiserbacteria"
"a6855f5f58c4e25932757700e0e00554","Wet",0.389741881476979,0.004,0.0169033760186263,"Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured"
"13f62ffddec1ec74e27ea7a1c6570c4a","Wet",0.389741881476979,0.004,0.0169033760186263,"Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","uncultured"
"604a8fb9a778f9b7923037f7704c83c7","Wet",0.389741881476979,0.004,0.0169033760186263,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"1ae7c7a0ec0f2e14b1eee7eea745f858","Wet",0.389741881476979,0.004,0.0169033760186263,"Bacteroidota","Bacteroidia","","",""
"8b3b8e36c0e09c25dc50d4083777fc79","Wet",0.389741881476979,0.004,0.0169033760186263,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",""
"d630c41f1ae03ccd79eb465fd208855b","Wet",0.389741881476979,0.004,0.0169033760186263,"Verrucomicrobiota","Chlamydiae","Chlamydiales","",""
"b63d6e111521d98d29fdb44d2777915a","Wet",0.389741881476979,0.004,0.0169033760186263,"Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","Sporomusa"
"950879b7aac91cb0aa533f61951a0fe2","Wet",0.389741881476979,0.005,0.0201890989988877,"Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20"
"2243be08598e81901d95e0aac15cab66","Wet",0.389741881476979,0.005,0.0201890989988877,"Firmicutes","Negativicutes","Veillonellales-Selenomonadales","",""
"0c9f8233ab5444e52e22efb679e2dc14","Wet",0.389741881476979,0.005,0.0201890989988877,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"452314fa890009ebe102752577271cce","Wet",0.389741881476979,0.005,0.0201890989988877,"Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae","Leptolyngbya_VRUC_135"
"38f04980439d4484aefb7c48d0ddb8be","Wet",0.389741881476979,0.006,0.0231455897980871,"Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Desulfovirga"
"121c960f36829c9004438a1873b605ca","Wet",0.389741881476979,0.006,0.0231455897980871,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Qipengyuania"
"258261b7763605b2d2a02d5abc12eaf4","Wet",0.389741881476979,0.006,0.0231455897980871,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"3adbca03d5ab524f10b63805c1396764","Wet",0.389741881476979,0.006,0.0231455897980871,"Verrucomicrobiota","Verrucomicrobiae","Methylacidiphilales","Methylacidiphilaceae","uncultured"
"bb08dba6252dbf88994fe02a00c3f0fc","Wet",0.389741881476979,0.006,0.0231455897980871,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella"
"1701c081ad59a53de170b7210e4c3879","Wet",0.389741881476979,0.007,0.0255376884422111,"Bacteroidota","Bacteroidia","","",""
"f75daf92ac496da15c68bbc6fd537846","Wet",0.389741881476979,0.007,0.0255376884422111,"Proteobacteria","Alphaproteobacteria","","",""
"516178b20d06d691b093f711632cdfc9","Wet",0.389741881476979,0.007,0.0255376884422111,"Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41"
"a485b3f7cf8941989619a03336f58c61","Wet",0.389741881476979,0.007,0.0255376884422111,"Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured"
"d42a39ad8b89ed2186af44ba7d5559d3","Wet",0.389741881476979,0.007,0.0255376884422111,"","","","",""
"35bed71b08fc157cc266e46bef0d4ca7","Wet",0.389741881476979,0.007,0.0255376884422111,"Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","WCHB1-32"
"4a69221c029a69bd009ed2f12962fbaf","Wet",0.389741881476979,0.007,0.0255376884422111,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Candidatus_Berkiella"
"733b85ebe5312e9851880d39c24e3e99","Wet",0.389741881476979,0.007,0.0255376884422111,"Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",""
"548c3fc4097bda462e868d29737681da","Wet",0.389741881476979,0.007,0.0255376884422111,"Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter"
"67dceb820d76e73fdf5dbcdd2182ded1","Wet",0.389741881476979,0.007,0.0255376884422111,"Patescibacteria","Microgenomatia","Candidatus_Woesebacteria","Candidatus_Woesebacteria","Candidatus_Woesebacteria"
"9d0fdaf951dc5ce90d886ed1992887e6","Wet",0.389741881476979,0.008,0.0278962536023055,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",""
"a124e71a14906bb0f4e87ca625b777d3","Wet",0.389741881476979,0.008,0.0278962536023055,"Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae",""
"08dde7e2f62e04c90438bef5d712be02","Wet",0.389741881476979,0.008,0.0278962536023055,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"e1aabd3d9a9b9eafa8bba88f1afa4481","Wet",0.389741881476979,0.008,0.0278962536023055,"Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Desulfovirga"
"754f169d7960db4aad0a2db1c46e3d5e","Wet",0.389741881476979,0.008,0.0278962536023055,"Bacteroidota","Ignavibacteria","Ignavibacteriales","BSV40","BSV40"
"41766349d2035b26195b365497201880","Wet",0.389741881476979,0.008,0.0278962536023055,"Chloroflexi","Anaerolineae","SBR1031","",""
"087a57c761454d356afdf4982684399b","Wet",0.389741881476979,0.008,0.0278962536023055,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas"
"b5edb2af731b7ad5759b7c4513467b4f","Wet",0.389741881476979,0.008,0.0278962536023055,"Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Desulfovirga"
"2daecf4308aadff230a6b9791ac52dbb","Wet",0.389741881476979,0.008,0.0278962536023055,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"7a8e465fa74d7d725813735913212afb","Wet",0.389741881476979,0.009,0.0303624535315985,"Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadales","Saccharimonadales"
"5723a904b9fb7ec0b1e51529eb0a5ad4","Wet",0.389741881476979,0.009,0.0303624535315985,"Bacteroidota","","","",""
"dbfbc089ebe237f5c1542d736a9c1e56","Wet",0.389741881476979,0.009,0.0303624535315985,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","uncultured"
"4ddaee7080b16c53bea13429571f7763","Wet",0.389741881476979,0.009,0.0303624535315985,"","","","",""
"883337f6cfdb2e417d9760e877556f9c","Wet",0.389741881476979,0.011,0.0358116591928251,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",""
"c858117848ee294366fa5ba610af59ae","Wet",0.389741881476979,0.011,0.0358116591928251,"Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae",""
"a6a8823cbc1ce84c366798e32790a1e7","Wet",0.389741881476979,0.011,0.0358116591928251,"Dependentiae","Babeliae","Babeliales","",""
"2550838507abd1dd064a2607a3a28d5d","Wet",0.389741881476979,0.013,0.040402397260274,"Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum"
"d9827df47fba364ec41d401f9247f034","Wet",0.389741881476979,0.014,0.0427058823529412,"Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfobulbus"
"91065da0c78727e51f30cd43e0fc9d8f","Wet",0.389741881476979,0.014,0.0427058823529412,"Proteobacteria","Gammaproteobacteria","","",""
"89af71dfc934e483e6d301f00a1d1017","Wet",0.389741881476979,0.015,0.0454507512520868,"Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured"
"bb3384e1dcecf1fb06a4a7b8a07e8afc","Wet",0.389741881476979,0.016,0.0476065573770492,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"5132d29bb773910d14ebb3883d620d46","Wet",0.389741881476979,0.017,0.049646017699115,"Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"b3da5945027ff6240ecbc1a9f96b2d2f","Dry",0.38884963159434,0.001,0.005671875,"Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",""
"9cbf32993a4d7b51d9878b5d12c3b846","Dry",0.388555764831,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"0dd417297a1a6d30ebe3c859ee67f944","Wet",0.388072038171513,0.013,0.040402397260274,"Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8","LWQ8"
"e16776057fc2ad4fa72943b309e8fa61","Dry",0.386915893197735,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured"
"4c78ea60f7e00f5ea35543a2c4a738b4","Dry",0.386507463612224,0.006,0.0231455897980871,"Proteobacteria","Alphaproteobacteria","Rhizobiales","uncultured","uncultured"
"b3edf5f1146cb17dfc9ef596278bf1c4","Dry",0.386211505144691,0.002,0.00977119784656797,"Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"4729049b45eed7d94fe0e2a3188a5119","Dry",0.385162099291179,0.002,0.00977119784656797,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"4dba1ca4fcd7f897711109da25311c92","Dry",0.383806518557898,0.004,0.0169033760186263,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","uncultured"
"b4ae018d685cab23962b619e878d306b","Wet",0.382371931653615,0.009,0.0303624535315985,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14"
"9ce26b9f4770f551b7959e3956e0b9f1","Dry",0.381275810956729,0.002,0.00977119784656797,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"fd3bf48b60f9d95c007183e07db56aa2","Dry",0.378969275780315,0.004,0.0169033760186263,"Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured"
"f37ea7a98cc7275888f322a3d6cdc3a8","Dry",0.378776657303096,0.006,0.0231455897980871,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"07ac02498fb80f38ebff93b14e8025c4","Wet",0.378112197494917,0.008,0.0278962536023055,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"7a4dc7011a07d0f13a689e49ba8f6ae1","Dry",0.377671292067624,0.003,0.0135111662531017,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",""
"ac8bc321901598b1fc2918b1168f1c58","Dry",0.376756318700674,0.004,0.0169033760186263,"Chloroflexi","Chloroflexia","Kallotenuales","AKIW781","AKIW781"
"3a3cd1b6c3fddc08d3d8bfaf7446f0f5","Wet",0.373149442354017,0.004,0.0169033760186263,"Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae","Desulfosporosinus"
"fbb3041be095edd488fc5756efb424ab","Wet",0.373149442354017,0.005,0.0201890989988877,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga"
"ccfa6394de1836e104d43b93a7e7d2c2","Wet",0.373149442354017,0.006,0.0231455897980871,"Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia"
"a0e02d4894f4972c769f249833283455","Wet",0.373149442354017,0.006,0.0231455897980871,"Proteobacteria","Gammaproteobacteria","","",""
"3ff0321ce2ee2d552a8e1646aa158fc9","Wet",0.373149442354017,0.006,0.0231455897980871,"Proteobacteria","Gammaproteobacteria","","",""
"b496cc8d0283282ca37a242bb216f1ee","Wet",0.373149442354017,0.006,0.0231455897980871,"Firmicutes","Clostridia","","",""
"c15222b78126b0f330b0a92f79d8b9e0","Wet",0.373149442354017,0.007,0.0255376884422111,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","DSSD61"
"be33a1a245e7bbf7c8f073bb3b09e5be","Wet",0.373149442354017,0.007,0.0255376884422111,"Patescibacteria","Parcubacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria"
"0e7d77870673c9ccadaf165d92665b9d","Wet",0.373149442354017,0.007,0.0255376884422111,"Firmicutes","Clostridia","Oscillospirales","Hungateiclostridiaceae","Ruminiclostridium"
"74aa6ad60f3a97c2d782757b4678deb8","Wet",0.373149442354017,0.007,0.0255376884422111,"Chloroflexi","","","",""
"e9e37d588978f4846862547bb0e91e46","Wet",0.373149442354017,0.007,0.0255376884422111,"Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",""
"078cdbc288edeac9b14375fd53e917e0","Wet",0.373149442354017,0.007,0.0255376884422111,"Firmicutes","Desulfotomaculia","Desulfotomaculales","Desulfurisporaceae","Desulfurispora"
"0a2d297cf9e9e4b3fddf929b295bc3f9","Wet",0.373149442354017,0.007,0.0255376884422111,"Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8","LWQ8"
"cf78a73d457a7a58aeb19315ad7f6e43","Wet",0.373149442354017,0.008,0.0278962536023055,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"a0089adec718920b85cc060579db97e3","Wet",0.373149442354017,0.008,0.0278962536023055,"Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","Chloronema"
"2ea17175be09395354d5cafc63a22a34","Wet",0.373149442354017,0.008,0.0278962536023055,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17"
"54683030c8a838424f2d4d6143bae1c6","Wet",0.373149442354017,0.008,0.0278962536023055,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"371830217f472c02fda0ccff0203a247","Wet",0.373149442354017,0.008,0.0278962536023055,"Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","uncultured"
"50ec58f9131fa30e979aae5d6c1d79a1","Wet",0.373149442354017,0.008,0.0278962536023055,"Acidobacteriota","Blastocatellia","11-24","11-24","11-24"
"fa04ab6a12de63832afba694d5ee6f3c","Wet",0.373149442354017,0.009,0.0303624535315985,"Bacteroidota","Bacteroidia","Cytophagales","uncultured","uncultured"
"89dbdba85dc616b764c81f9352e828db","Wet",0.373149442354017,0.009,0.0303624535315985,"Patescibacteria","Parcubacteria","","",""
"853b5bcbdd2dd5c321295e6807b183c7","Wet",0.373149442354017,0.009,0.0303624535315985,"Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",""
"c29cd153f8b7d158f56021e83b3684e9","Wet",0.373149442354017,0.009,0.0303624535315985,"Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae","Desulfosporosinus"
"8b5903a20967fab543474efe236a46fb","Wet",0.373149442354017,0.009,0.0303624535315985,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",""
"9274bf28e35e1c50e4f784fff5e929c1","Wet",0.373149442354017,0.009,0.0303624535315985,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"e1beacdbe3f272c9a0c4982eaded5ead","Wet",0.373149442354017,0.01,0.0331204379562044,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"b7bed07cadac17d8e31dcac09eb609d8","Wet",0.373149442354017,0.01,0.0331204379562044,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"6ed547e707e100797a621573bc9146fb","Wet",0.373149442354017,0.01,0.0331204379562044,"Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae",""
"a96919a002a8a59792d08fccdfc05797","Wet",0.373149442354017,0.01,0.0331204379562044,"Firmicutes","Negativicutes","uncultured","uncultured","uncultured"
"a240356aaab7e1f5241c68e51b89c952","Wet",0.373149442354017,0.01,0.0331204379562044,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia"
"0f3eca38ac8bb3a9419f1590b82e5b3b","Wet",0.373149442354017,0.011,0.0358116591928251,"Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae"
"41591c77ebff2054c8c29891fa145c7f","Wet",0.373149442354017,0.011,0.0358116591928251,"Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","Pelosinus"
"ed6cfddb90910a405df9be619806b9d9","Wet",0.373149442354017,0.011,0.0358116591928251,"Proteobacteria","Gammaproteobacteria","","",""
"a2d5efb5626fa5d2c659de8031bd4306","Wet",0.373149442354017,0.013,0.040402397260274,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Ahniella"
"13ed17995c61299e0ee0021fbb4efbb6","Wet",0.373149442354017,0.013,0.040402397260274,"Firmicutes","Clostridia","Clostridia","Gracilibacteraceae",""
"113d300b4f80b66fc1722003d41fdd0a","Wet",0.373149442354017,0.013,0.040402397260274,"Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae"
"6c570f957fbbca164657042dd58e42d2","Wet",0.373149442354017,0.014,0.0427058823529412,"Gemmatimonadota","Longimicrobia","Longimicrobiales","Longimicrobiaceae","YC-ZSS-LKJ147"
"221d7a7c0acd6fc6ceafb434b2ab2792","Wet",0.373149442354017,0.014,0.0427058823529412,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
"d7321c00ed93ea01c45b5b033dac8e6a","Wet",0.373149442354017,0.014,0.0427058823529412,"Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae","Desulfosporosinus"
"bc7967f0829bb6fb8ab83b29555278e2","Wet",0.373149442354017,0.015,0.0454507512520868,"Proteobacteria","Gammaproteobacteria","","",""
"2ffd60e68a8ac497aa938021e16cd84d","Wet",0.373149442354017,0.016,0.0476065573770492,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"2618c24addd0d7e39aae2b792073191b","Wet",0.373149442354017,0.016,0.0476065573770492,"Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter"
"cdd57efd6046c3c9b414fc7932e3e34b","Wet",0.373149442354017,0.017,0.049646017699115,"Patescibacteria","Parcubacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria","Candidatus_Moranbacteria"
"ed4a1951c5c09aee028e412ce6e63916","Wet",0.372536383286949,0.014,0.0427058823529412,"Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"0a05f18116b0417d63eb9e7fa8883b0f","Dry",0.370479286817474,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"964eb6b391ca6ad0368f9e652f1a60f0","Dry",0.370479286817474,0.001,0.005671875,"Firmicutes","Bacilli","","",""
"d76097a0d075aac337324e7f480282a2","Dry",0.370479286817474,0.001,0.005671875,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",""
"ee1e8b869ba62421e41a2d21da560f74","Dry",0.370479286817474,0.001,0.005671875,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"bebc3bbf46112c438a8ca1b716ebd41a","Dry",0.370479286817474,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"082b1886075a9d8f3b6a7ad8cd98b70a","Dry",0.370479286817474,0.002,0.00977119784656797,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"0d15b9f52ac3fc51d511e5627c2af431","Dry",0.370479286817474,0.002,0.00977119784656797,"Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella"
"a392a6d667118d2f25e7b1e05aa9b0cb","Dry",0.370479286817474,0.002,0.00977119784656797,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
"56212ff22ec53a018c2ec6d5f52fb895","Dry",0.370479286817474,0.002,0.00977119784656797,"Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"059687791d889e7a5b8c98679e2aa83a","Dry",0.370479286817474,0.003,0.0135111662531017,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"3e3ae62c22ab5faddcf101efcce642ba","Dry",0.370479286817474,0.004,0.0169033760186263,"Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","Candidatus_Alysiosphaera"
"731b20c66cf46fdb7e7b6724f5d6e794","Dry",0.370479286817474,0.005,0.0201890989988877,"Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter"
"97d766ac7f6b641ce5eb2fb76ff04568","Dry",0.366440381648637,0.001,0.005671875,"Firmicutes","Bacilli","Entomoplasmatales","type_III","type_III"
"e20c893c9f0c9657b8ec90d5fea7242e","Dry",0.365876880980237,0.002,0.00977119784656797,"Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured"
"c8497030e8e52344921191a7e3689149","Dry",0.364341313444459,0.002,0.00977119784656797,"Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"04e4c1ca3791f33515883f0fb96cc04c","Dry",0.364047863297976,0.002,0.00977119784656797,"Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola"
"2b1b641d3a4af9e2630dae88d87fcc8e","Dry",0.362513232945892,0.01,0.0331204379562044,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"609ad0023099db6ee99d0078d40c43cf","Dry",0.362125847277748,0.002,0.00977119784656797,"Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"da104409e6821ed5c9c9d623a3eee9a5","Dry",0.362027435735105,0.005,0.0201890989988877,"Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia"
"f5d5ddee28af45b652b70b7dfe46a27c","Dry",0.361609451573487,0.004,0.0169033760186263,"Actinobacteriota","Actinobacteria","0319-7L14","0319-7L14","0319-7L14"
"e437eb58836d4d59e90a40f90b706476","Dry",0.361578007728998,0.013,0.040402397260274,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45"
"d2c83e1c127575b0b2e51cfdfb4a876d","Dry",0.361115683736268,0.006,0.0231455897980871,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"83b7e98b2f347dcf72d15b8ff3c997f7","Dry",0.359660254193254,0.007,0.0255376884422111,"Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"63bbdedcf31d32ee14bceb483d031244","Dry",0.358412267626637,0.004,0.0169033760186263,"Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon"
"9b29715e7c55db5f4dc663a7e1e7d375","Dry",0.358066656328959,0.017,0.049646017699115,"Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured"
"efd093434145c58c73596207aa49e836","Dry",0.357033038806956,0.005,0.0201890989988877,"Bdellovibrionota","Oligoflexia","0319-6G20","0319-6G20","0319-6G20"
"51dda7b37884ffda2471ec4a94c2e740","Dry",0.356379011808239,0.004,0.0169033760186263,"Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"0fe602555aff1d08070845d097dbc684","Dry",0.355950575573382,0.008,0.0278962536023055,"Chloroflexi","Anaerolineae","SBR1031","A4b","A4b"
"c08166f77f6dd1ccff758bb836adbe21","Wet",0.35578403348241,0.008,0.0278962536023055,"Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"544e1ca9db7d8e0363b8b1af2bf0984d","Wet",0.35578403348241,0.008,0.0278962536023055,"Firmicutes","Desulfitobacteriia","Desulfitobacteriales","Desulfitobacteriaceae","Desulfosporosinus"
"69b74c70b0a066035658c3584184a495","Wet",0.35578403348241,0.009,0.0303624535315985,"Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"5f9cdfcbaf6da87c69b52eda15385158","Wet",0.35578403348241,0.009,0.0303624535315985,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","uncultured"
"412dc0115aad628e1f119aec42fd6f9c","Wet",0.35578403348241,0.009,0.0303624535315985,"Chloroflexi","Anaerolineae","SBR1031","",""
"b1451f4bd75d4b1264197489fd2e0c1b","Wet",0.35578403348241,0.01,0.0331204379562044,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"0837a22baf2b77dcd95006407de23009","Wet",0.35578403348241,0.01,0.0331204379562044,"Patescibacteria","","","",""
"b2436c2df13964114061670e95da4b89","Wet",0.35578403348241,0.01,0.0331204379562044,"Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"b1e0ee3baec094a03e12e10fe86107f7","Wet",0.35578403348241,0.011,0.0358116591928251,"Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group"
"4f1189df72861e38a3da40fd1f86529d","Wet",0.35578403348241,0.011,0.0358116591928251,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae",""
"43d863ee59be40f35a1087a51c8c6f52","Wet",0.35578403348241,0.011,0.0358116591928251,"Bacteroidota","Ignavibacteria","Ignavibacteriales","BSV40","BSV40"
"98e6b350b4ed99edd695156a4197ae4a","Wet",0.35578403348241,0.012,0.038311345646438,"Patescibacteria","Parcubacteria","","",""
"fe21a04869b76d16b9f2be6d364c3ee0","Wet",0.35578403348241,0.012,0.038311345646438,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",""
"7283826643780103034dc405d1bf434a","Wet",0.35578403348241,0.012,0.038311345646438,"Proteobacteria","Gammaproteobacteria","","",""
"5dec07fe75bdaef5d01010de6e67e724","Wet",0.35578403348241,0.012,0.038311345646438,"Firmicutes","Clostridia","","",""
"52819fbdd8e010a0043d3d42be1d5a5c","Wet",0.35578403348241,0.012,0.038311345646438,"Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Sporomusaceae","Sporomusa"
"1d1c69b277bb089d4c14543eeb98881b","Wet",0.35578403348241,0.012,0.038311345646438,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",""
"db7c7d45a8452808ac73f3e00cdd25cb","Wet",0.35578403348241,0.012,0.038311345646438,"","","","",""
"a10ad86aca06bdc57ac87a261f55195b","Wet",0.35578403348241,0.012,0.038311345646438,"Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Propionicicella"
