"ASV","rho","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"237d9bcb27a447af05a32b1b1f0215b6",0.138964186828069,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Gliomastix",""
"bb1fbd15fe27212f6726f4ef76568bf4",0.235894694484067,"Fungi","","","","","",""
"5974357b2174ce0cbfdf66541e89ba75",-0.206385275050091,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_sp"
"7e4287a0160cbd7b5d96e4dea4218f42",-0.252097974010814,"Fungi","","","","","",""
"3260d403a8bb679cfc70d54f7edf72a7",-0.066590390271639,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Tetracladium","Tetracladium_sp"
"53f059ab8f933ba29fdba510913c2cef",-0.00325544130396276,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis_pachyderma"
"b7bb0e1c41917f68850a170add9afc6f",0.176296355057943,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","Rhizophagus_sp"
"cfe5d58a6d45f4b2cddd8efafa97b164",-0.219306436804266,"Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","Plectosphaerella_sp"
"09696193536e6ed5010bee5e95cb317f",-0.12474772423522,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_tephrensis"
"d179c3fe82d889192d7cf7c3f334a3e1",-0.311301386590214,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Paramyrothecium","Paramyrothecium_humicola"
"0107acbdf7a43c67ff5a135dfee12c1c",-0.179943509499169,"Fungi","","","","","",""
"0bc38a7aa150a2b1d51ace6bcf389985",0.203124517376594,"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Gymnoascaceae","Arachniotus","Arachniotus_hebridensis"
"82dfb7e43dc038ea4d1943a457f316f4",0.215240788588162,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Porodiplodiaceae","Endoradiciella","Endoradiciella_communis"
"5b4cb3fb34058068ae57e4d92045b505",0.367946080204757,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Ijuhya","Ijuhya_sp"
"0c65b939a49ba33ebb8441f5cc1027c9",-0.322641181251619,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Tetracladium",""
"2004411eb1d39ff5bbc4da9c9966c98c",-0.119349521770968,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Dactylonectria","Dactylonectria_macrodidyma"
"08edd4f868427e7d8c6c698e93b2fbde",-0.133075805964414,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Delitschiaceae","Delitschiaceae_gen_Incertae_sedis","Delitschiaceae_sp"
"0cc0db8fd5c6cc28cf465d7641c0079e",-0.165587867852735,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Darksidea",""
"38651f76b0bfedb761a89f4725961b9d",-0.0634722613584958,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Podosporaceae","Podospora",""
"15223fbc6feadb89b974719a52b36ba9",-0.227196895851447,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Striatibotrys","Striatibotrys_asturiensis"
"3da2ed13c5e0126f407f5729c935607e",-0.082872420976375,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Stachybotryaceae_gen_Incertae_sedis","Stachybotryaceae_sp"
"7ed7fe01d1f8a9cb09af1525d4dbdceb",0.0224929386873961,"Fungi","Ascomycota","","","","",""
"a06627cf0e2419cb6d89f92269f891ac",0.255364890242775,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Didymellaceae_gen_Incertae_sedis","Didymellaceae_sp"
"ec850d9ba70c5a2e32535fd4db81b300",-0.15300574128625,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia_terricola"
"a023149be4e722ae6a7489eb0cf48910",-0.207497359391229,"Fungi","","","","","",""
"3722f0f18653c4d36b8f7663346489ef",0.134000955438119,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia",""
"6a12343bd1981e867d6a1c342eeafa2b",-0.303129593917374,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amniculicolaceae","Pseudomassariosphaeria","Pseudomassariosphaeria_bromicola"
"67f1e71bbe0c9ae3da01e3301569a506",-0.19657742914952,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia_persica"
"7daf2e70e21fcf0aa485609130c4d6f9",0.0171455608969205,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma",""
"82a7c3b875ba65c0c1f9830df31f5431",0.0837856582497312,"Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Ophioceraceae","Ophioceraceae_gen_Incertae_sedis","Ophioceraceae_sp"
"7377387c20274b129ba75e081e090f49",-0.159227717632913,"Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"5695812af347221c98099d051f99c582",-0.0393490121770051,"Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Teratosphaeriaceae","Teratosphaeriaceae_gen_Incertae_sedis","Teratosphaeriaceae_sp"
"41c30f61aca417d3229aec390de0405c",-0.0452886958937483,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus",""
"ad84742de6ed553e5e91cffb6cb73089",-0.0354594433493849,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"fac066547051b114c95ecec92ece9fb4",-0.0510673344922112,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_lapis"
"dd1dd081c766a53f8fc8c7e174594a12",0.0846999722447259,"Fungi","","","","","",""
"512d08e1f74245c3f6d0b924c3390021",-0.11361582812361,"Fungi","Basidiomycota","Agaricomycetes","","","",""
"0e12dce005a25bf3f725a46160051ee2",0.111391891971314,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Knufia","Knufia_sp"
"533cc3227ad42167794f738a70c9324a",-0.0969874518045732,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Testudinaceae","Testudinaceae_gen_Incertae_sedis","Testudinaceae_sp"
"e7fa186ad0fde41fcfebbd36508ceb3f",-0.162933224616825,"Fungi","","","","","",""
"85dc0fc3b3a7a0103f5ad1896eebd0cf",-0.0803534746587783,"Fungi","","","","","",""
"a5f199a2d7fea618cf70d26175854700",-0.250909522101821,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_opportunistica"
"ebd01d05343cb2817410bfa1f08836da",0.24545419342621,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Smardaea","Smardaea_planchonis"
"b1d29088bc0bed1c82b681f81016e642",-0.19738710376208,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Parasola","Parasola_conopilea"
"4f5c9961df1cb021d329fd4f22f581fe",0.159091804098285,"Fungi","","","","","",""
"6375e9a87cd3ddc4684702de2a2d320f",-0.524295558953961,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Stachybotrys","Stachybotrys_chartarum"
"7d96cbdc0b67cf8940231f435b4567f4",0.267550524555179,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta","Pyrenochaeta_sp"
"3a1f4324efad3223aab5f745b33cb8de",0.289715537946676,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","Schizothecium_sp"
"5ed017c6082070a3e21ad25e9246c711",0.256641997130801,"Fungi","","","","","",""
"86a2d52a5659a60323cd78e1ca415a83",0.47902615834404,"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylella","Dactylella_sp"
"96affe6245574905eddbcb0720bc1437",0.236996099257824,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Darksidea",""
"53cd743a1d07f511e3f22aa9728e3e31",-0.515221770179903,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_sp"
"350aa3a0a55b5de2cbb6b444e9b311c8",0.443484864769459,"Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Fusidium","Fusidium_sp"
"7f82625af8c2b65c4a1bb7b20368750d",0.455898244396345,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Darksidea","Darksidea_sp"
"8505b59f415c21f6b75b1a2eaa71d9fc",0.539503544991363,"Fungi","Ascomycota","","","","",""
"497b400422df911c1be11cbad3618aaf",0.00227129796460115,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma_radicina"
"efa49c42bc006e58761b8831fe664e15",-0.207637940258025,"Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces","Kurtzmanomyces_sp"
"c3d839bf490cc82fb19523029488d975",0.141890256807545,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Harposporium",""
"f5b6cac53862d023d2953affc378d0be",0.187516966362285,"Fungi","","","","","",""
"f7871371743df2c15d8378eff093363f",-0.188517731061895,"Fungi","Ascomycota","","","","",""
"cd154f6b02f42bf92bd322d5549ceb37",0.0534207293825657,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"5cbef482e1818c79808e49928d36c33d",0.0706118576457979,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",""
"d87609bf9504b1ef296b933ae66ac978",0.153373725674682,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Microdominikia","Microdominikia_sp"
"665e52ba4bc50b39ac426931c2a8ba8e",0.310012002474247,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","Kamienskia_sp"
"01f1426a51dba879c64db182d8a22768",0.139983976070399,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Niessliaceae","Niesslia","Niesslia_exigua"
"c86d71b08cdf5ceb143447b86fb2c5ed",-0.304088806310771,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Cistella",""
"8d99d00cad391723c2a17dc0fcdb2798",-0.045673157370104,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Ploettnerulaceae","Collembolispora","Collembolispora_sp"
"4175158eb91f8cdfbf582a3641cb8d7d",0.069563129518347,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","Kamienskia_perpusilla"
"6d0ef49be352b9fbb2c05fed4dc30190",-0.150310308431774,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","Schizothecium_sp"
"d3053c188a0cdaf54e01b30177fcb2a2",-0.278208764019589,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Parasola","Parasola_conopilea"
"4bf72e59e8ea182d8e7c8db1a6d2eeca",0.0443161389302815,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_redolens"
"dc029043f3cea88457f2845fdda24a54",0.408825596439314,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Paracylindrocarpon","Paracylindrocarpon_sp"
"979d7451c35a197f37de68d1bc3ad446",0.153373725674682,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Microdominikia","Microdominikia_sp"
"d9d5ea12bd8167fc277c2378acfa47d3",-0.0111058884769018,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis_udicola"
"a2bc2dac743d0b79ba18d58ec45613d0",0.110285690001639,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Tetracladium","Tetracladium_sp"
"a93b0a609b45cedaeaf1dc75099fae5c",-0.163332802445462,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Corynesporascaceae","Corynespora","Corynespora_sp"
"8b453f61a2ab952edbbfd8b8a59e3801",-0.0446344252078016,"Fungi","Ascomycota","Dothideomycetes","Acrospermales","Acrospermaceae","Gonatophragmium","Gonatophragmium_epilobii"
"b2f1e5f97b0bc27679a07336e25d2863",-0.0797913004838466,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","Kamienskia_perpusilla"
"207a8b55e4ffbd31927f851e7471b288",-0.191953751727107,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Calloriaceae","Calloriaceae_gen_Incertae_sedis","Calloriaceae_sp"
"b399c969f16c8ce48723dce4ab34224a",0.23765543976711,"Fungi","","","","","",""
"7cd565ec6bd9dd9495bb4ff5abe61c5a",0.254328269462668,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Apiosordaria","Apiosordaria_sp"
"8587d2d7f65d4820c9401626612eb5ca",-0.270017772198423,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_mori"
"aaa94c290ed07e8c2be9d64522f4b5b2",0.151686755273127,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Cucurbitariaceae_gen_Incertae_sedis","Cucurbitariaceae_sp"
"76117fabbfb856287d1e1f3144737457",0.144959283429655,"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","",""
"55b55d6cee9b0f24137e493505f98747",0.0628684114902125,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Cistella","Cistella_sp"
"2411fdefd3af8b51bfd88bde69b6a710",-0.0755622159029713,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_tephrensis"
"0dab6a75ddac5ce5285f41b18f6cb3b1",0.51550829905702,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","","",""
"81cc3e5b1e651156bc99811034a1e6a5",-0.158076210071557,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Hypocreales_gen_Incertae_sedis","Hypocreales_sp"
"be412b9d9a8f93858d1cf6a34620c768",0.363100281275477,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","Rhizophagus_sp"
"b2dd1c40b823af719b9c58ad3f8ca4ca",-0.0963481168804125,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala",""
"b5efbeb22b591619db54da05f0a73885",0.130810496553888,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Hypocreales_gen_Incertae_sedis","Hypocreales_sp"
"8e2cc0de20db88ff2df74851bf3a0b21",0.331723101387128,"Fungi","","","","","",""
"c6e196108abe324fbe4d840f41c9f400",-0.235894694484067,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrocybe","Hygrocybe_conica"
"9a2dbfa8ebcb5feb5b873594c2280ea7",0.535126828616246,"Fungi","Ascomycota","","","","",""
"ebe4016d1da236f1eb62dc28f51fb8df",-0.251288299398253,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_humilis"
"f55c2a66d9759bbc3e8c0307e81d4ec0",0.380670391824284,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","Rhizophagus_sp"
"7f629d89fb4bd7b021c02443b5ac0885",0.478760062266746,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Verruciconidia",""
"afa8e8759757a1543e7901d1ba6f5cc5",0.039719898478743,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","Kamienskia_perpusilla"
"7f5e5d8818dbab823cb559553466c5ee",-0.103349180903263,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella_panaeoloides"
"be3440cb4936761a8e4d97afe5cf8f60",0.125108975994837,"Fungi","Ascomycota","","","","",""
"9a0e083586e8ca5b8c44979e14ec7d15",0.139983976070399,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Alloacremonium","Alloacremonium_humicola"
"3534f76d1ae593cc80170f2c74c0d4aa",-0.161992756413005,"Fungi","","","","","",""
"a8023f664000763b810ca6035539bb26",-0.146360096573265,"Fungi","Ascomycota","Leotiomycetes","Leotiales","Leotiales_fam_Incertae_sedis","Alatospora","Alatospora_sp"
"74c8acb8b3f87b56e99b8de3b0950b7f",0.143499336048478,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Darksidea","Darksidea_alpha"
"a528f257a65153e3e6f2c61074f74908",-0.193452162336846,"Fungi","Ascomycota","Dothideomycetes","","","",""
"0190edb4b184becce4da00d3a878ae20",0.137437878806978,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Stachybotryaceae_gen_Incertae_sedis","Stachybotryaceae_sp"
"20b9b2b513bbaf56548a7fcc574cf5f8",0.196180599614133,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus",""
"352628c939a0bd64820b3a79ffa10ccc",-0.314342057451063,"Fungi","","","","","",""
"97f4a23af21f5240db268b7547bb9ee3",-0.153795468275071,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Neoascochyta","Neoascochyta_graminicola"
"9fc357a19eec7d5cee1b083b2d474bd0",-0.16500336973038,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Cistella","Cistella_sp"
"b068b9640481f082cc60cc0438ec8aa2",-0.188719624214304,"Fungi","Ascomycota","","","","",""
"04994b9ab6b6c47f05a688696ade8dcc",0.194624998922267,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia_terricola"
"4e783807c3133ec703f2f11606e51560",0.0296177876497344,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomiaceae_gen_Incertae_sedis","Chaetomiaceae_sp"
"b8564c7cdb0fd5bc2f3cf1a1f2fb69df",-0.267718463815387,"Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales","Tremellodendropsidales_fam_Incertae_sedis","Tremellodendropsidales_gen_Incertae_sedis","Tremellodendropsidales_sp"
"9c51d1fac9ac89c806db737a6cf9f84a",-0.186704900405943,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Laburnicola","Laburnicola_sp"
"bd3bca511aad96f649f80c1ddd4688a0",0.152755712987262,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Hypocreales_gen_Incertae_sedis","Hypocreales_sp"
"519c91429c4d7e26a7c0db155c00cdba",-0.185590280351965,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Pleotrichocladium","Pleotrichocladium_opacum"
"fc6bd5d20b8b91572e844772e99bd841",-0.0540746973388646,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Paulisebacina","Paulisebacina_allantoidea"
"85e0a90560ccdb13e7e612701a77e340",-0.112956726470767,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Calloriaceae","Calloriaceae_gen_Incertae_sedis","Calloriaceae_sp"
"158773de5d657bbe0c4f879b522c0b7d",0.019962483085064,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Amniculicolaceae","Murispora","Murispora_kazachstanica"
"c21e726a21f40012f879820c96d6a7a1",-0.202426975236308,"Fungi","Ascomycota","Leotiomycetes","Helotiales","","",""
"fad28e4f7500160e784a32bea7362bf0",0.104421180337657,"Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","",""
"2485b960da2f4d05af5d0ccc27274958",0.667139878373634,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Apiosordaria","Apiosordaria_sp"
"d7847360a1e1bd5f463ff78f0e405f57",0.286835814010315,"Fungi","Ascomycota","Sordariomycetes","","","",""
"ecd2ac14cdafa97698fabc01d7db7f55",-0.166503800682985,"Fungi","","","","","",""
"0a8f96350991adc5f05f020a6f90d0a7",-0.0874649328684628,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Darksidea","Darksidea_sp"
"a562b68fe33b8107e8c04c5c5c3df07f",-0.058354406005256,"Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae","Cercospora","Cercospora_sp"
"9297294c994c5f3a0f3be1c35fac1161",0.0140646528323109,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta","Pyrenochaeta_sp"
"ae375bd839e1f894150dbcdef6617672",0.124063342155325,"Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"4c8b4e24c8b0cec7b4f9a16562327517",0.281153964729955,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","Scytalidium_circinatum"
"85efdbb5b9ee0dde3bd9115e381f9b9f",-0.305803132358999,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",""
"e7956fe7fb61e71b4a34bfd1df92616c",0.257570985772456,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pseudomassarinaceae","Pseudomassarina","Pseudomassarina_clematidis"
"c64498b502d16d1dc2e9be1374d4ae8a",-0.0539127624163525,"Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","Serendipita_sp"
"339e55e20d9817fe5a8fe7eff9abdd83",0.108950171767075,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",""
"09b4ba22234405ea406af7bc73a5ce1a",-0.216356623256356,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Podila","Podila_humilis"
"fb5c60706ec59527ffb14f389914ebf2",-0.382878814437368,"Fungi","Ascomycota","Sordariomycetes","Sordariales","","",""
"24c57981165603e860d68286f592efba",0.152249078740312,"Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Pannariaceae","Pectenia","Pectenia_sp"
"cc9cc2cbce7b3bdbaa0298988ad21eb4",0.0944077978149201,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","",""
"475225d8bbfeb2b6c90d35b50a83cc5f",0.194958079924399,"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_lapis"
"73540354d81a5128eac1aacf10ab514f",0.240507251945913,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia_terricola"
"69d3db348ba46d475c4eff6bbf3f2ef3",0.0834543189946328,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium_philippinense"
"89c9795de8dba9777e723ea7e45759ae",0.134915099097308,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Tetracladium","Tetracladium_ellipsoideum"
"c6c0cc5ae4076a1af62ca6090fa30a11",-0.252676313019786,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Ilyonectria","Ilyonectria_robusta"
"8606f4a7638ac5251a76a88ad0218986",-0.122318700397539,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus_sp"
"20a6803b30919590b8c6431edb6fe46f",0.0742462067984064,"Fungi","Glomeromycota","Glomeromycetes","Entrophosporales","Entrophosporaceae","Claroideoglomus",""
"677347c0ee6aaedf44cc49717385432a",0.0527178250485846,"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Verrucaria",""
"c2ce2b052844b0e771496e05ab7cc76f",0.0553425021673669,"Fungi","Basidiomycota","Agaricomycetes","","","",""
"3ff354b83fc15ad318c2af4ccaadc622",0.213753207963661,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Volvariella","Volvariella_neoparvula"
"5696cdee60432fed44368301e15ed718",-0.0120407455610061,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Laburnicola","Laburnicola_sp"
"308b0180f730354f43dd2978b223d200",-0.259723151406027,"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia","Orbilia_clavispora"
"f3e019a20c8580fc92b65c2bee434232",-0.0776006384715165,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Herpotrichia","Herpotrichia_australis"
"a2552c0cfa3dec32722e1b6e81d6b426",0.0824506783759863,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Lentitheciaceae_gen_Incertae_sedis","Lentitheciaceae_sp"
"8156b5b4a3d360ffbe1f469168dad033",-0.106024943886972,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Stachybotryaceae_gen_Incertae_sedis","Stachybotryaceae_sp"
"b7e4ac33aa0334996181a1ff336b2b43",-0.120699351172418,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Didymocyrtis","Didymocyrtis_septata"
"77bdfd711149dc0866a9725b2858ca89",0.196180599614133,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","Rhizophagus_irregularis"
"da4f618bfd49b0a005a5a39c993d24c0",-0.0138223023144264,"Fungi","Ascomycota","","","","",""
"92dfa9a60fec4e5e692d05b6c5514aeb",0.109826577803747,"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Malbranchea","Malbranchea_albolutea"
"d168124ceb0c1abd878f48c20ab62460",-0.11306527625399,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Kamienskia","Kamienskia_perpusilla"
"1060d88060662ac034387982635694f2",0.115276310772905,"Fungi","Glomeromycota","Glomeromycetes","Entrophosporales","Entrophosporaceae","Claroideoglomus",""
"d54d4c03b68f68bb9f62deee1eb8fe64",-0.00998124154253201,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Fusariella","Fusariella_sp"
"669f5851b6bd8518ffea17e6e35a42f3",-0.0962978937554145,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","","",""
"bf709cf4d5ae0e2daa475c3bb1e7b2e9",0.16557845826863,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Stachybotryaceae_gen_Incertae_sedis","Stachybotryaceae_sp"
"bbe7e27cbb39e25a57c103a9b32a578f",0.322375313108894,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","Rhizophagus_sp"
"58c68f606f0d941fb0a7ebcf4b3ab2d0",-0.0473054616769299,"Fungi","","","","","",""
"7fcd13f614873295b8691d94b4589fd0",-0.0259371699239036,"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylella","Dactylella_sp"
"02627094545089e016f565854c138597",0.139716882526185,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora","Stagonospora_bicolor"
"97f11ac59c3c9e4112e2028335daea83",0.22549437959811,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Teichosporaceae","Pseudocyclothyriella","Pseudocyclothyriella_sp"
