ASV_ID,10WLC1F,10WLC2F,114DHH1F,114DHH2F,117DHH1F,117DHH2F,119DHH1F,119DHH2F,1WLC1F,1WLC2F,21WLH1F,21WLH2F,22WLH1F,22WLH2F,23WLH1F,23WLH2F,24WLH1F,24WLH2F,25WLH1F,25WLH2F,26WLH1F,26WLH2F,27WLH1F,28WLH1F,28WLH2F,29WLH1F,29WLH2F,2WLC1F,2WLC2F,30WLH1F,30WLH2F,31WHC1F,31WHC2F,32WHC1F,32WHC2F,33WHC1F,33WHC2F,34WHC1F,34WHC2F,35WHC1F,35WHC2F,36WHC1F,36WHC2F,37WHC1F,37WHC2F,38WHC1F,38WHC2F,39WHC1F,39WHC2F,3WLC1F,3WLC2F,40WHC1F,40WHC2F,4WLC1F,4WLC2F,51WHH1F,51WHH2F,52WHH1F,52WHH2F,53WHH1F,53WHH2F,54WHH1F,54WHH2F,55WHH1F,55WHH2F,56WHH1F,56WHH2F,57WHH1F,57WHH2F,58WHH1F,58WHH2F,59WHH1F,59WHH2F,5WLC1F,5WLC2F,60WHH1F,60WHH2F,61DLC1F,61DLC2F,62DLC1F,62DLC2F,63DLC1F,63DLC2F,64DLC1F,64DLC2F,65DLC1F,65DLC2F,66DLC1F,66DLC2F,67DLC1F,67DLC2F,68DLC1F,68DLC2F,69DLC1F,69DLC2F,6WLC1F,6WLC2F,70DLC1F,70DLC2F,7WLC1F,7WLC2F,81DLH1F,81DLH2F,82DLH1F,82DLH2F,83DLH1F,83DLH2F,84DLH1F,84DLH2F,85DLH1F,85DLH2F,86DLH1F,86DLH2F,87DLH1F,87DLH2F,88DLH1F,88DLH2F,89DLH1F,89DLH2F,8WLC1F,8WLC2F,90DLH1F,90DLH2F,96DHC1F,96DHC2F,97DHC1F,97DHC2F,98DHC1F,98DHC2F,9WLC1F,9WLC2F
e9d861af223ec70c9c687f0fc06619d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,607,0,0,0,0,0,0,119,0,594,0,2,0,0,0,13,0,49,0,0,0,119,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,79,0,0,4,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,148,0,0,0,22,0,0,34,0,0,0,0,0,0
93864067512cb1b7186f2d08e9e65a6e,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
60c4503cc5091926c0fe5039f5800884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,109,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,58,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5a2ad356091ececd145655fe34e0e6ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,118,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6bc40377b677d5bc91fea6f642534f1b,0,0,0,69,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fbb4e956abe057c23855dc3aff42015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
7e1bed3754564ad4be7b5af3034713ec,0,0,685,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6378111ada62b59a2f7cc40c8a9cf978,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5dcfdd17bf635f9074c2bc3ab9ec3e22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0
b84d6f9f10d59c7eac755c86ac44b80f,6,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,23,3,12,0,0,2,0,0,28,2,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,23,0,0,5,0,0,0,10,6,0,0,11,17,4,6,11,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,19,0,0,6,0,5,0,5,0,0,0,0,0,0,75,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,4,0,0,0,0,0,0,0,0,7
2f69afff0fd14c97dc23ea9b0410d8aa,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099161ade7d0964a44675be6a3f0670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
066857f0993123c92e8003e89f0d5245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60ddcfe81120f7e792329572cf7ac536,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,16,0,0,0,5,0,0,0,0,63,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5aec569cbee893a4d1449e36912424f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,18,0,91,0,0,0,0,0,0,0,0,0,117,0,0,26,112,0,24,0,53,47,0,21,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
614523b2b947f178713286c752985848,9,0,13,0,0,0,0,4,0,0,0,0,12,0,0,5,3,96,0,5,6,15,0,0,9,0,0,0,0,0,0,21,72,0,0,0,0,0,0,31,0,0,6,0,0,0,0,0,0,0,37,0,3,307,0,0,9,0,7,0,0,5,2,0,0,33,0,333,0,10,0,0,0,0,0,0,2,0,0,46,0,0,0,0,6,26,0,0,71,0,13,0,24,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,90,9,2,0,0,0,0,0,0,0,0,0
c00b35fba5a0fc4006205d6130babe7f,0,0,0,0,33,0,0,0,17,0,0,0,81,12,0,0,10,0,0,13,0,0,0,0,0,0,0,0,55,0,0,18,4,213,0,0,0,117,0,0,0,0,0,0,291,25,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,29,3238,0,0,0,3,0,46,0,4613,0,45,0,0,0,0,0,0,0,0,0,0,27,0,23,0,0,0,0,0,0,0,9,19,0,51,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,50
b52ad1048b2bde9452e1cb57ad175d02,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,75,0,0,0,0,4,32,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
090c1374753ab9590e3c0c41b3a934fa,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5382809cd1770322d5b9f2bad89e9ffc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b68f075fda5c2094b49248055b1989d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67685e53add4cf07ba3e22f5decef899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,37,16,0,74,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,243,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0
e399dc7c0823811b06f9eea10fa4ea6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,70,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,94,42,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,9,0,0
0684981802791d3f2a83682811595e50,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,145,0,0,0,0,0,0,0,268,203,0,0,0,0,0,0,84,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67b7cba9ec78b33b6e85d2e2eb577eee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feb1f0d07662c56d349c16dd3d1ccd36,1176,594,79,0,119,67,0,0,188,205,241,0,1751,36,62,157,362,88,552,716,490,43,245,277,28,15,0,693,71,534,383,694,212,706,1211,212,355,790,24,311,313,463,942,111,80,220,0,521,266,0,0,1353,386,49,41,70,1105,1358,371,230,53,537,402,244,0,0,0,0,985,449,46,0,41,622,0,160,0,62,0,0,0,0,107,79,59,6,0,361,0,0,0,7,0,33,0,66,28,0,0,583,2098,0,0,0,0,0,0,11,0,0,0,0,0,51,0,5,1472,0,0,193,191,933,550,23,0,0,0,0,0,374,98
1e4911df12a62159e3c9977139b88f2e,38,547,13,0,146,19,0,542,3717,0,0,0,1077,6,0,135,206,401,0,40,92,0,34,3,25,9,0,0,11,74,0,84,3031,1076,0,0,10,0,0,5,0,0,0,0,0,11,0,0,4,0,0,2,0,0,0,0,0,26,145,2,33,82,2,0,0,0,0,6,18,4,15,0,0,0,0,0,0,0,0,0,6,13,0,0,6,1593,3,49,4,0,0,0,26,1055,0,0,0,15,0,750,46,0,0,547,0,0,0,0,2,0,0,0,49,42,91,0,15,0,0,0,0,0,0,0,0,9,28,5,0,37,0
5d03fef35191ba77df0603173eea9a5d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e3da7d45b285d4c594b426a326ec3c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64f7a8e07a9d3b31dbb4bda5ecb5d0c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,61,44,14,0,0,0,0,0,27,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e7f8fac1e0d99bf4a88927abe8d31497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ff65324323fb91d05cb8e01e47e521c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556,0,0,0,0,0,0,0,0,0,0,0
128b67721af4dc3a9616b735737e3a59,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,27,0,0,0,0,0,0,0,928,0,0,0,0,0,0,86,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36f6480fc4cf9530034ed25cc4bd106b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8bb7d5a46fc8c81c6eafffc0cf9b969,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b1c17a14ce89d6b9cd467d905c97f034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
8a38ebb90c11ab13ffced9af9c587060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0
e7abce2939f89d563e2d7f3c6d386619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,52
370cc30afd0dc5e065b424b7b37778ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d8f4333012e91d1868aaf82ffb06cb7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bde822c0b2735de137aaf34f9ecf3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04c9118863faacd045a52c630d86f7c2,27,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,26,0,0,367,67,0,0,0,0,0,0,0,12,0,0,0,0,0,71,0,0,0,0,71,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46058c679b4321db316a68e56b9eb377,0,2,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,4,16,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,190,159,0,0,0,0,0,3,0,0
e3ac9f3a8e9420c5646705867fdd9409,2290,568,0,0,0,513,113,168,247,685,12406,6215,4064,15411,871,1084,20129,2214,8924,7231,13954,13440,4945,4221,318,413,699,104,74,24737,6946,3853,3622,32580,13748,1488,643,13781,15998,28,109,7391,34537,10048,10265,614,14376,1993,583,14167,11039,3754,2247,230,212,2432,3115,9408,691,1712,3961,3476,504,2957,1898,297,282,1458,556,3978,752,1168,874,629,414,10288,12242,1439,659,0,649,141,1346,2145,1770,5542,455,1068,643,1613,3202,0,492,144,0,3663,11527,319,631,2643,4989,2991,166,265,288,4,0,8,29,0,77,1365,829,924,428,2392,1518,5274,4461,8823,4022,2769,910,37,640,0,0,114,7,831,114
2a30e8728dfab126ba7a20e5bdfca1e3,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,348,0,0,0,0,0,0,0,32,0,77,37,21,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,10,0,0,0,19,0,0,0,0,0,0,0,9,0,0,0,0,0,89,0,0,0,0,0,0,0,149,0,0,31,0,0,0,284,0,13,0,0,9,0,0,0,0,211,0,11,0,0,0,20,0,0,0,0,0,0,0,1700,8,39,8,0,0,0,0,0,0,0,0,10,0,0
